id,bag_id,objectid,bind,percent,mix,max,step
1476,10021,143162270,2,469,1,1,1
1477,10021,144151270,2,2252,3,3,1
1478,10021,144151370,2,2252,3,3,1
1479,10021,144151170,2,2252,3,3,1
1480,10021,144152170,2,939,3,3,1
1481,10021,144152270,2,939,3,3,1
1482,10021,144152370,2,939,3,3,1
1483,10021,144153370,2,1877,3,3,1
1484,10021,144153270,2,1877,3,3,1
1485,10021,144153170,2,1877,3,3,1
1486,10021,144154270,2,1408,3,3,1
1487,10021,144154170,2,1408,3,3,1
1488,10021,144154370,2,1408,3,3,1
1489,10021,144155170,2,1877,3,3,1
1490,10021,144155270,2,1877,3,3,1
1491,10021,144155370,2,1877,3,3,1
1492,10021,144156370,2,2252,3,3,1
1493,10021,144156170,2,2252,3,3,1
1494,10021,144156270,2,2252,3,3,1
1495,10021,144157170,2,1877,3,3,1
1496,10021,144157370,2,1877,3,3,1
1497,10021,144157270,2,1877,3,3,1
1498,10021,144158270,2,1605,3,3,1
1499,10021,144158170,2,1605,3,3,1
1500,10021,144158370,2,1605,3,3,1
1501,10021,144159370,2,1877,3,3,1
1502,10021,144159270,2,1877,3,3,1
1503,10021,144159170,2,1877,3,3,1
1504,10021,144160170,2,1877,3,3,1
1505,10021,144160370,2,1877,3,3,1
1506,10021,144160270,2,1877,3,3,1
1507,10021,144161270,2,751,3,3,1
1508,10021,144161370,2,751,3,3,1
1509,10021,144161170,2,751,3,3,1
1510,10021,144162370,2,1408,3,3,1
1511,10021,144162270,2,1408,3,3,1
1512,10021,144162170,2,1408,1,1,1
1513,10022,143151370,2,939,1,1,1
1514,10022,143151170,2,939,1,1,1
1515,10022,143151270,2,939,1,1,1
1516,10022,143152170,2,391,1,1,1
1517,10022,143152270,2,391,1,1,1
1518,10022,143152370,2,391,1,1,1
1519,10022,143153370,2,782,1,1,1
1520,10022,143153170,2,782,1,1,1
1521,10022,143153270,2,782,1,1,1
1522,10022,143154370,2,587,1,1,1
1523,10022,143154270,2,587,1,1,1
1524,10022,143154170,2,587,1,1,1
1525,10022,143155270,2,782,1,1,1
1526,10022,143155170,2,782,1,1,1
1527,10022,143155370,2,782,1,1,1
1528,10022,143156370,2,939,1,1,1
1529,10022,143156270,2,939,1,1,1
1530,10022,143156170,2,939,1,1,1
1531,10022,143157270,2,782,1,1,1
1532,10022,143157170,2,782,1,1,1
1533,10022,143157370,2,782,1,1,1
1534,10022,143158270,2,669,1,1,1
1535,10022,143158170,2,669,1,1,1
1536,10022,143158370,2,669,1,1,1
1537,10022,143159170,2,782,1,1,1
1538,10022,143159270,2,782,1,1,1
1539,10022,143159370,2,782,1,1,1
1540,10022,143160270,2,782,1,1,1
1541,10022,143160370,2,782,1,1,1
1542,10022,143160170,2,782,1,1,1
1543,10022,143161370,2,313,1,1,1
1544,10022,143161270,2,313,1,1,1
1545,10022,143161170,2,313,1,1,1
1546,10022,143162370,2,587,1,1,1
1547,10022,143162170,2,587,1,1,1
1548,10022,143162270,2,587,1,1,1
1549,10022,143151380,2,563,1,1,1
1550,10022,143151180,2,563,1,1,1
1551,10022,143151280,2,563,1,1,1
1552,10022,143152180,2,235,1,1,1
1553,10022,143152280,2,235,1,1,1
1554,10022,143152380,2,235,1,1,1
1555,10022,143153380,2,469,1,1,1
1556,10022,143153280,2,469,1,1,1
1557,10022,143153180,2,469,1,1,1
1558,10022,143154380,2,352,1,1,1
1559,10022,143154280,2,352,1,1,1
1560,10022,143154180,2,352,1,1,1
1561,10022,143155280,2,469,1,1,1
1562,10022,143155180,2,469,1,1,1
1563,10022,143155380,2,469,1,1,1
1564,10022,143156280,2,563,1,1,1
1565,10022,143156380,2,563,1,1,1
1566,10022,143156180,2,563,1,1,1
1567,10022,143157280,2,469,1,1,1
1568,10022,143157180,2,469,1,1,1
1569,10022,143157380,2,469,1,1,1
1570,10022,143158180,2,401,1,1,1
1571,10022,143158280,2,401,1,1,1
1572,10022,143158380,2,401,1,1,1
1573,10022,143159280,2,469,1,1,1
1574,10022,143159380,2,469,1,1,1
1575,10022,143159180,2,469,1,1,1
1576,10022,143160280,2,469,1,1,1
1577,10022,143160380,2,469,1,1,1
1578,10022,143160180,2,469,1,1,1
1579,10022,143161280,2,188,1,1,1
1580,10022,143161380,2,188,1,1,1
1581,10022,143161180,2,188,1,1,1
1582,10022,143162380,2,352,1,1,1
1583,10022,143162180,2,352,1,1,1
1584,10022,143162280,2,352,1,1,1
1585,10022,144151380,2,2252,2,2,1
1586,10022,144151180,2,2252,2,2,1
1587,10022,144151280,2,2252,2,2,1
1588,10022,144152180,2,939,2,2,1
1589,10022,144152280,2,939,2,2,1
1590,10022,144152380,2,939,2,2,1
1591,10022,144153380,2,1877,2,2,1
1592,10022,144153280,2,1877,2,2,1
1593,10022,144153180,2,1877,2,2,1
1594,10022,144154280,2,1408,2,2,1
1595,10022,144154180,2,1408,2,2,1
1596,10022,144154380,2,1408,2,2,1
1597,10022,144155280,2,1877,2,2,1
1598,10022,144155380,2,1877,2,2,1
1599,10022,144155180,2,1877,2,2,1
1600,10022,144156380,2,2252,2,2,1
1601,10022,144156180,2,2252,2,2,1
1602,10022,144156280,2,2252,2,2,1
1603,10022,144157180,2,1877,2,2,1
1604,10022,144157380,2,1877,2,2,1
1605,10022,144157280,2,1877,2,2,1
1606,10022,144158280,2,1605,2,2,1
1607,10022,144158180,2,1605,2,2,1
1608,10022,144158380,2,1605,2,2,1
1609,10022,144159280,2,1877,2,2,1
1610,10022,144159380,2,1877,2,2,1
1611,10022,144159180,2,1877,2,2,1
1612,10022,144160180,2,1877,2,2,1
1613,10022,144160380,2,1877,2,2,1
1614,10022,144160280,2,1877,2,2,1
1615,10022,144161280,2,751,2,2,1
1616,10022,144161380,2,751,2,2,1
1617,10022,144161180,2,751,2,2,1
1618,10022,144162380,2,1408,2,2,1
1619,10022,144162180,2,1408,2,2,1
1620,10022,144162280,2,1408,2,2,1
1621,10024,195401001,2,100000,1,1,1
1622,10025,194401002,2,100000,1,1,1
1623,10026,193401003,2,100000,1,1,1
1624,10027,195401001,2,60000,3,3,1
1625,10027,195402001,2,30000,3,3,1
1626,10027,164254002,2,10000,1,1,1
1627,10029,173300003,1,0,1,1,1
1628,10029,163254001,2,40000,1,1,1
1629,10029,194401002,2,40000,2,2,1
1630,10029,194402002,2,20000,2,2,1
1631,10030,194402002,2,20000,2,2,1
1632,10030,193401003,2,40000,2,2,1
1633,10030,163254001,2,40000,1,1,1
1634,10030,173300003,1,0,1,1,1
1635,10031,173300003,1,0,1,1,1
1636,10031,193401003,2,30000,2,2,1
1637,10031,193402003,2,40000,2,2,1
1638,10031,163254001,2,30000,1,1,1
1639,10032,215514001,2,100000,800,1200,100
1640,10033,215514001,2,100000,1800,2200,100
1641,10034,215514001,2,100000,2800,3200,100
1642,10035,215514001,2,100000,3800,4200,100
1643,10036,215514001,2,100000,4800,5200,100
1644,10037,215514001,2,100000,5800,6200,100
1645,10038,215514001,2,100000,6800,7200,100
1646,10039,215514001,2,100000,7800,8200,100
1647,10040,215514001,2,100000,8800,9200,100
1648,10041,215514001,2,100000,9800,10200,100
1649,10042,215514001,2,100000,10800,11200,100
1650,10043,143151330,2,1689,1,1,1
1651,10043,143151230,2,1689,1,1,1
1652,10043,143151130,2,1689,1,1,1
1653,10043,143152130,2,704,1,1,1
1654,10043,143152230,2,704,1,1,1
1655,10043,143152330,2,704,1,1,1
1656,10043,143153330,2,1408,1,1,1
1657,10043,143153130,2,1408,1,1,1
1658,10043,143153230,2,1408,1,1,1
1659,10043,143154330,2,1056,1,1,1
1660,10043,143154230,2,1056,1,1,1
1661,10043,143154130,2,1056,1,1,1
1662,10043,143155230,2,1408,1,1,1
1663,10043,143155130,2,1408,1,1,1
1664,10043,143155330,2,1408,1,1,1
1665,10043,143156230,2,1689,1,1,1
1666,10043,143156330,2,1689,1,1,1
1667,10043,143156130,2,1689,1,1,1
1668,10043,143157230,2,1408,1,1,1
1669,10043,143157130,2,1408,1,1,1
1670,10043,143157330,2,1408,1,1,1
1671,10043,143158230,2,1204,1,1,1
1672,10043,143158130,2,1204,1,1,1
1673,10043,143158330,2,1204,1,1,1
1674,10043,143159130,2,1408,1,1,1
1675,10043,143159230,2,1408,1,1,1
1676,10043,143159330,2,1408,1,1,1
1677,10043,143160330,2,1408,1,1,1
1678,10043,143160230,2,1408,1,1,1
1679,10043,143160130,2,1408,1,1,1
1680,10043,143161230,2,563,1,1,1
1681,10043,143161330,2,563,1,1,1
1682,10043,143161130,2,563,1,1,1
1683,10043,143162330,2,1056,1,1,1
1684,10043,143162230,2,1056,1,1,1
1685,10043,143162130,2,1056,1,1,1
1686,10043,143151240,2,563,1,1,1
1687,10043,143151340,2,563,1,1,1
1688,10043,143151140,2,563,1,1,1
1689,10043,143152140,2,235,1,1,1
1690,10043,143152340,2,235,1,1,1
1691,10043,143152240,2,235,1,1,1
1692,10043,143153340,2,469,1,1,1
1693,10043,143153140,2,469,1,1,1
1694,10043,143153240,2,469,1,1,1
1695,10043,143154240,2,352,1,1,1
1696,10043,143154140,2,352,1,1,1
1697,10043,143154340,2,352,1,1,1
1698,10043,143155340,2,469,1,1,1
1699,10043,143155240,2,469,1,1,1
1700,10043,143155140,2,469,1,1,1
1701,10043,143156340,2,563,1,1,1
1702,10043,143156240,2,563,1,1,1
1703,10043,143156140,2,563,1,1,1
1704,10043,143157240,2,469,1,1,1
1705,10043,143157140,2,469,1,1,1
1706,10043,143157340,2,469,1,1,1
1707,10043,143158240,2,401,1,1,1
1708,10043,143158140,2,401,1,1,1
1709,10043,143158340,2,401,1,1,1
1710,10043,143159140,2,469,1,1,1
1711,10043,143159240,2,469,1,1,1
1712,10043,143159340,2,469,1,1,1
1713,10043,143160340,2,469,1,1,1
1714,10043,143160240,2,469,1,1,1
1715,10043,143160140,2,469,1,1,1
1716,10043,143161240,2,188,1,1,1
1717,10043,143161340,2,188,1,1,1
1718,10043,143161140,2,188,1,1,1
1719,10043,143162340,2,352,1,1,1
1720,10043,143162240,2,352,1,1,1
1721,10043,143162140,2,352,1,1,1
1722,10044,143151240,2,1689,1,1,1
1723,10044,143151340,2,1689,1,1,1
1724,10044,143151140,2,1689,1,1,1
1725,10044,143152140,2,704,1,1,1
1726,10044,143152340,2,704,1,1,1
1727,10044,143152240,2,704,1,1,1
1728,10044,143153340,2,1408,1,1,1
1729,10044,143153140,2,1408,1,1,1
1730,10044,143153240,2,1408,1,1,1
1731,10044,143154240,2,1056,1,1,1
1732,10044,143154140,2,1056,1,1,1
1733,10044,143154340,2,1056,1,1,1
1734,10044,143155340,2,1408,1,1,1
1735,10044,143155240,2,1408,1,1,1
1736,10044,143155140,2,1408,1,1,1
1737,10044,143156340,2,1689,1,1,1
1738,10044,143156240,2,1689,1,1,1
1739,10044,143156140,2,1689,1,1,1
1740,10044,143157240,2,1408,1,1,1
1741,10044,143157140,2,1408,1,1,1
1742,10044,143157340,2,1408,1,1,1
1743,10044,143158240,2,1204,1,1,1
1744,10044,143158140,2,1204,1,1,1
1745,10044,143158340,2,1204,1,1,1
1746,10044,143159140,2,1408,1,1,1
1747,10044,143159240,2,1408,1,1,1
1748,10044,143159340,2,1408,1,1,1
1749,10044,143160340,2,1408,1,1,1
1750,10044,143160240,2,1408,1,1,1
1751,10044,143160140,2,1408,1,1,1
1752,10044,143161240,2,563,1,1,1
1753,10044,143161340,2,563,1,1,1
1754,10044,143161140,2,563,1,1,1
1755,10044,143162340,2,1056,1,1,1
1756,10044,143162240,2,1056,1,1,1
1757,10044,143162140,2,1056,1,1,1
1758,10044,143151350,2,751,1,1,1
1759,10044,143151150,2,751,1,1,1
1760,10044,143151250,2,751,1,1,1
1761,10044,143152150,2,313,1,1,1
1762,10044,143152250,2,313,1,1,1
1763,10044,143152350,2,313,1,1,1
1764,10044,143153350,2,626,1,1,1
1765,10044,143153150,2,626,1,1,1
1766,10044,143153250,2,626,1,1,1
1767,10044,143154250,2,469,1,1,1
1768,10044,143154350,2,469,1,1,1
1769,10044,143154150,2,469,1,1,1
1770,10044,143155250,2,626,1,1,1
1771,10044,143155150,2,626,1,1,1
1772,10044,143155350,2,626,1,1,1
1773,10044,143156350,2,751,1,1,1
1774,10044,143156250,2,751,1,1,1
1775,10044,143156150,2,751,1,1,1
1776,10044,143157250,2,626,1,1,1
1777,10044,143157150,2,626,1,1,1
1778,10044,143157350,2,626,1,1,1
1779,10044,143158150,2,535,1,1,1
1780,10044,143158250,2,535,1,1,1
1781,10044,143158350,2,535,1,1,1
1782,10044,143159250,2,626,1,1,1
1783,10044,143159350,2,626,1,1,1
1784,10044,143159150,2,626,1,1,1
1785,10044,143160350,2,626,1,1,1
1786,10044,143160250,2,626,1,1,1
1787,10044,143160150,2,626,1,1,1
1788,10044,143161250,2,250,1,1,1
1789,10044,143161350,2,250,1,1,1
1790,10044,143161150,2,250,1,1,1
1791,10044,143162350,2,469,1,1,1
1792,10044,143162250,2,469,1,1,1
1793,10044,143162150,2,469,1,1,1
1794,10045,143151350,2,1877,1,1,1
1795,10045,143151150,2,1877,1,1,1
1796,10045,143151250,2,1877,1,1,1
1797,10045,143152150,2,782,1,1,1
1798,10045,143152250,2,782,1,1,1
1799,10045,143152350,2,782,1,1,1
1800,10045,143153350,2,1564,1,1,1
1801,10045,143153150,2,1564,1,1,1
1802,10045,143153250,2,1564,1,1,1
1803,10045,143154250,2,1173,1,1,1
1804,10045,143154350,2,1173,1,1,1
1805,10045,143154150,2,1173,1,1,1
1806,10045,143155250,2,1564,1,1,1
1807,10045,143155150,2,1564,1,1,1
1808,10045,143155350,2,1564,1,1,1
1809,10045,143156350,2,1877,1,1,1
1810,10045,143156250,2,1877,1,1,1
1811,10045,143156150,2,1877,1,1,1
1812,10045,143157250,2,1564,1,1,1
1813,10045,143157150,2,1564,1,1,1
1814,10045,143157350,2,1564,1,1,1
1815,10045,143158150,2,1337,1,1,1
1816,10045,143158250,2,1337,1,1,1
1817,10045,143158350,2,1337,1,1,1
1818,10045,143159250,2,1564,1,1,1
1819,10045,143159350,2,1564,1,1,1
1820,10045,143159150,2,1564,1,1,1
1821,10045,143160350,2,1564,1,1,1
1822,10045,143160250,2,1564,1,1,1
1823,10045,143160150,2,1564,1,1,1
1824,10045,143161250,2,626,1,1,1
1825,10045,143161350,2,626,1,1,1
1826,10045,143161150,2,626,1,1,1
1827,10045,143162350,2,1173,1,1,1
1828,10045,143162250,2,1173,1,1,1
1829,10045,143162150,2,1173,1,1,1
1830,10045,143151260,2,563,1,1,1
1831,10045,143151360,2,563,1,1,1
1832,10045,143151160,2,563,1,1,1
1833,10045,143152160,2,235,1,1,1
1834,10045,143152260,2,235,1,1,1
1835,10045,143152360,2,235,1,1,1
1836,10045,143153360,2,469,1,1,1
1837,10045,143153160,2,469,1,1,1
1838,10045,143153260,2,469,1,1,1
1839,10045,143154260,2,352,1,1,1
1840,10045,143154360,2,352,1,1,1
1841,10045,143154160,2,352,1,1,1
1842,10045,143155360,2,469,1,1,1
1843,10045,143155260,2,469,1,1,1
1844,10045,143155160,2,469,1,1,1
1845,10045,143156360,2,563,1,1,1
1846,10045,143156260,2,563,1,1,1
1847,10045,143156160,2,563,1,1,1
1848,10045,143157260,2,469,1,1,1
1849,10045,143157160,2,469,1,1,1
1850,10045,143157360,2,469,1,1,1
1851,10045,143158160,2,401,1,1,1
1852,10045,143158260,2,401,1,1,1
1853,10045,143158360,2,401,1,1,1
1854,10045,143159160,2,469,1,1,1
1855,10045,143159260,2,469,1,1,1
1856,10045,143159360,2,469,1,1,1
1857,10045,143160160,2,469,1,1,1
1858,10045,143160260,2,469,1,1,1
1859,10045,143160360,2,469,1,1,1
1860,10045,143161260,2,188,1,1,1
1861,10045,143161360,2,188,1,1,1
1862,10045,143161160,2,188,1,1,1
1863,10045,143162260,2,352,1,1,1
1864,10045,143162160,2,352,1,1,1
1865,10045,143162360,2,352,1,1,1
1866,10045,182353001,1,20000,1,1,1
1867,10660,143151220,2,3942,1,1,1
1868,10661,143151320,2,3942,1,1,1
1869,10659,143151120,2,3942,1,1,1
1870,10659,143152120,2,1642,1,1,1
1871,10660,143152220,2,1642,1,1,1
1872,10661,143152320,2,1642,1,1,1
1873,10661,143153320,2,3285,1,1,1
1874,10660,143153220,2,3285,1,1,1
1875,10659,143153120,2,3285,1,1,1
1876,10660,143154220,2,2464,1,1,1
1877,10659,143154120,2,2464,1,1,1
1878,10661,143154320,2,2464,1,1,1
1879,10661,143155320,2,3285,1,1,1
1880,10660,143155220,2,3285,1,1,1
1881,10659,143155120,2,3285,1,1,1
1882,10661,143156320,2,3942,1,1,1
1883,10660,143156220,2,3942,1,1,1
1884,10659,143156120,2,3942,1,1,1
1885,10660,143157220,2,3285,1,1,1
1886,10661,143157320,2,3285,1,1,1
1887,10659,143157120,2,3285,1,1,1
1888,10660,143158220,2,2809,1,1,1
1889,10659,143158120,2,2809,1,1,1
1890,10661,143158320,2,2809,1,1,1
1891,10660,143159220,2,3285,1,1,1
1892,10661,143159320,2,3285,1,1,1
1893,10659,143159120,2,3285,1,1,1
1894,10661,143160320,2,3285,1,1,1
1895,10660,143160220,2,3285,1,1,1
1896,10659,143160120,2,3285,1,1,1
1897,10660,143161220,2,1314,1,1,1
1898,10661,143161320,2,1314,1,1,1
1899,10659,143161120,2,1314,1,1,1
1900,10661,143162320,2,2464,1,1,1
1901,10660,143162220,2,2464,1,1,1
1902,10659,143162120,2,2464,1,1,1
1903,10661,143151330,2,7321,1,1,1
1904,10660,143151230,2,7321,1,1,1
1905,10659,143151130,2,7321,1,1,1
1906,10659,143152130,2,3050,1,1,1
1907,10660,143152230,2,3050,1,1,1
1908,10661,143152330,2,3050,1,1,1
1909,10661,143153330,2,6100,1,1,1
1910,10659,143153130,2,6100,1,1,1
1911,10660,143153230,2,6100,1,1,1
1912,10661,143154330,2,4575,1,1,1
1913,10660,143154230,2,4575,1,1,1
1914,10659,143154130,2,4575,1,1,1
1915,10660,143155230,2,6100,1,1,1
1916,10659,143155130,2,6100,1,1,1
1917,10661,143155330,2,6100,1,1,1
1918,10660,143156230,2,7321,1,1,1
1919,10661,143156330,2,7321,1,1,1
1920,10659,143156130,2,7321,1,1,1
1921,10660,143157230,2,6100,1,1,1
1922,10659,143157130,2,6100,1,1,1
1923,10661,143157330,2,6100,1,1,1
1924,10660,143158230,2,5216,1,1,1
1925,10659,143158130,2,5216,1,1,1
1926,10661,143158330,2,5216,1,1,1
1927,10659,143159130,2,6100,1,1,1
1928,10660,143159230,2,6100,1,1,1
1929,10661,143159330,2,6100,1,1,1
1930,10661,143160330,2,6100,1,1,1
1931,10660,143160230,2,6100,1,1,1
1932,10659,143160130,2,6100,1,1,1
1933,10660,143161230,2,2440,1,1,1
1934,10661,143161330,2,2440,1,1,1
1935,10659,143161130,2,2440,1,1,1
1936,10661,143162330,2,4575,1,1,1
1937,10660,143162230,2,4575,1,1,1
1938,10659,143162130,2,4575,1,1,1
1939,10663,143151220,2,3379,1,1,1
1940,10664,143151320,2,3379,1,1,1
1941,10662,143151120,2,3379,1,1,1
1942,10662,143152120,2,1408,1,1,1
1943,10663,143152220,2,1408,1,1,1
1944,10664,143152320,2,1408,1,1,1
1945,10664,143153320,2,2816,1,1,1
1946,10663,143153220,2,2816,1,1,1
1947,10662,143153120,2,2816,1,1,1
1948,10663,143154220,2,2112,1,1,1
1949,10662,143154120,2,2112,1,1,1
1950,10664,143154320,2,2112,1,1,1
1951,10664,143155320,2,2816,1,1,1
1952,10663,143155220,2,2816,1,1,1
1953,10662,143155120,2,2816,1,1,1
1954,10664,143156320,2,3379,1,1,1
1955,10663,143156220,2,3379,1,1,1
1956,10662,143156120,2,3379,1,1,1
1957,10663,143157220,2,2816,1,1,1
1958,10664,143157320,2,2816,1,1,1
1959,10662,143157120,2,2816,1,1,1
1960,10663,143158220,2,2407,1,1,1
1961,10662,143158120,2,2407,1,1,1
1962,10664,143158320,2,2407,1,1,1
1963,10663,143159220,2,2816,1,1,1
1964,10664,143159320,2,2816,1,1,1
1965,10662,143159120,2,2816,1,1,1
1966,10664,143160320,2,2816,1,1,1
1967,10663,143160220,2,2816,1,1,1
1968,10662,143160120,2,2816,1,1,1
1969,10663,143161220,2,1126,1,1,1
1970,10664,143161320,2,1126,1,1,1
1971,10662,143161120,2,1126,1,1,1
1972,10664,143162320,2,2112,1,1,1
1973,10663,143162220,2,2112,1,1,1
1974,10662,143162120,2,2112,1,1,1
1975,10664,143151330,2,5631,1,1,1
1976,10663,143151230,2,5631,1,1,1
1977,10662,143151130,2,5631,1,1,1
1978,10662,143152130,2,2346,1,1,1
1979,10663,143152230,2,2346,1,1,1
1980,10664,143152330,2,2346,1,1,1
1981,10664,143153330,2,4693,1,1,1
1982,10662,143153130,2,4693,1,1,1
1983,10663,143153230,2,4693,1,1,1
1984,10664,143154330,2,3519,1,1,1
1985,10663,143154230,2,3519,1,1,1
1986,10662,143154130,2,3519,1,1,1
1987,10663,143155230,2,4693,1,1,1
1988,10662,143155130,2,4693,1,1,1
1989,10664,143155330,2,4693,1,1,1
1990,10663,143156230,2,5631,1,1,1
1991,10664,143156330,2,5631,1,1,1
1992,10662,143156130,2,5631,1,1,1
1993,10663,143157230,2,4693,1,1,1
1994,10662,143157130,2,4693,1,1,1
1995,10664,143157330,2,4693,1,1,1
1996,10663,143158230,2,4012,1,1,1
1997,10662,143158130,2,4012,1,1,1
1998,10664,143158330,2,4012,1,1,1
1999,10662,143159130,2,4693,1,1,1
2000,10663,143159230,2,4693,1,1,1
2001,10664,143159330,2,4693,1,1,1
2002,10664,143160330,2,4693,1,1,1
2003,10663,143160230,2,4693,1,1,1
2004,10662,143160130,2,4693,1,1,1
2005,10663,143161230,2,1877,1,1,1
2006,10664,143161330,2,1877,1,1,1
2007,10662,143161130,2,1877,1,1,1
2008,10664,143162330,2,3519,1,1,1
2009,10663,143162230,2,3519,1,1,1
2010,10662,143162130,2,3519,1,1,1
2011,10663,143151240,2,2252,1,1,1
2012,10664,143151340,2,2252,1,1,1
2013,10662,143151140,2,2252,1,1,1
2014,10662,143152140,2,939,1,1,1
2015,10664,143152340,2,939,1,1,1
2016,10663,143152240,2,939,1,1,1
2017,10664,143153340,2,1877,1,1,1
2018,10662,143153140,2,1877,1,1,1
2019,10663,143153240,2,1877,1,1,1
2020,10663,143154240,2,1408,1,1,1
2021,10662,143154140,2,1408,1,1,1
2022,10664,143154340,2,1408,1,1,1
2023,10664,143155340,2,1877,1,1,1
2024,10663,143155240,2,1877,1,1,1
2025,10662,143155140,2,1877,1,1,1
2026,10664,143156340,2,2252,1,1,1
2027,10663,143156240,2,2252,1,1,1
2028,10662,143156140,2,2252,1,1,1
2029,10663,143157240,2,1877,1,1,1
2030,10662,143157140,2,1877,1,1,1
2031,10664,143157340,2,1877,1,1,1
2032,10663,143158240,2,1605,1,1,1
2033,10662,143158140,2,1605,1,1,1
2034,10664,143158340,2,1605,1,1,1
2035,10662,143159140,2,1877,1,1,1
2036,10663,143159240,2,1877,1,1,1
2037,10664,143159340,2,1877,1,1,1
2038,10664,143160340,2,1877,1,1,1
2039,10663,143160240,2,1877,1,1,1
2040,10662,143160140,2,1877,1,1,1
2041,10663,143161240,2,751,1,1,1
2042,10664,143161340,2,751,1,1,1
2043,10662,143161140,2,751,1,1,1
2044,10664,143162340,2,1408,1,1,1
2045,10663,143162240,2,1408,1,1,1
2046,10662,143162140,2,1408,1,1,1
2047,10667,143151330,2,5631,1,1,1
2048,10666,143151230,2,5631,1,1,1
2049,10665,143151130,2,5631,1,1,1
2050,10665,143152130,2,2346,1,1,1
2051,10666,143152230,2,2346,1,1,1
2052,10667,143152330,2,2346,1,1,1
2053,10667,143153330,2,4693,1,1,1
2054,10665,143153130,2,4693,1,1,1
2055,10666,143153230,2,4693,1,1,1
2056,10667,143154330,2,3519,1,1,1
2057,10666,143154230,2,3519,1,1,1
2058,10665,143154130,2,3519,1,1,1
2059,10666,143155230,2,4693,1,1,1
2060,10665,143155130,2,4693,1,1,1
2061,10667,143155330,2,4693,1,1,1
2062,10666,143156230,2,5631,1,1,1
2063,10667,143156330,2,5631,1,1,1
2064,10665,143156130,2,5631,1,1,1
2065,10666,143157230,2,4693,1,1,1
2066,10665,143157130,2,4693,1,1,1
2067,10667,143157330,2,4693,1,1,1
2068,10666,143158230,2,4012,1,1,1
2069,10665,143158130,2,4012,1,1,1
2070,10667,143158330,2,4012,1,1,1
2071,10665,143159130,2,4693,1,1,1
2072,10666,143159230,2,4693,1,1,1
2073,10667,143159330,2,4693,1,1,1
2074,10667,143160330,2,4693,1,1,1
2075,10666,143160230,2,4693,1,1,1
2076,10665,143160130,2,4693,1,1,1
2077,10666,143161230,2,1877,1,1,1
2078,10667,143161330,2,1877,1,1,1
2079,10665,143161130,2,1877,1,1,1
2080,10667,143162330,2,3519,1,1,1
2081,10666,143162230,2,3519,1,1,1
2082,10665,143162130,2,3519,1,1,1
2083,10666,143151240,2,5631,1,1,1
2084,10667,143151340,2,5631,1,1,1
2085,10665,143151140,2,5631,1,1,1
2086,10665,143152140,2,2346,1,1,1
2087,10667,143152340,2,2346,1,1,1
2088,10666,143152240,2,2346,1,1,1
2089,10667,143153340,2,4693,1,1,1
2090,10665,143153140,2,4693,1,1,1
2091,10666,143153240,2,4693,1,1,1
2092,10666,143154240,2,3519,1,1,1
2093,10665,143154140,2,3519,1,1,1
2094,10667,143154340,2,3519,1,1,1
2095,10667,143155340,2,4693,1,1,1
2096,10666,143155240,2,4693,1,1,1
2097,10665,143155140,2,4693,1,1,1
2098,10667,143156340,2,5631,1,1,1
2099,10666,143156240,2,5631,1,1,1
2100,10665,143156140,2,5631,1,1,1
2101,10666,143157240,2,4693,1,1,1
2102,10665,143157140,2,4693,1,1,1
2103,10667,143157340,2,4693,1,1,1
2104,10666,143158240,2,4012,1,1,1
2105,10665,143158140,2,4012,1,1,1
2106,10667,143158340,2,4012,1,1,1
2107,10665,143159140,2,4693,1,1,1
2108,10666,143159240,2,4693,1,1,1
2109,10667,143159340,2,4693,1,1,1
2110,10667,143160340,2,4693,1,1,1
2111,10666,143160240,2,4693,1,1,1
2112,10665,143160140,2,4693,1,1,1
2113,10666,143161240,2,1877,1,1,1
2114,10667,143161340,2,1877,1,1,1
2115,10665,143161140,2,1877,1,1,1
2116,10667,143162340,2,3519,1,1,1
2117,10666,143162240,2,3519,1,1,1
2118,10665,143162140,2,3519,1,1,1
2119,10670,143151330,2,4505,1,1,1
2120,10669,143151230,2,4505,1,1,1
2121,10668,143151130,2,4505,1,1,1
2122,10668,143152130,2,1877,1,1,1
2123,10669,143152230,2,1877,1,1,1
2124,10670,143152330,2,1877,1,1,1
2125,10670,143153330,2,3754,1,1,1
2126,10668,143153130,2,3754,1,1,1
2127,10669,143153230,2,3754,1,1,1
2128,10670,143154330,2,2816,1,1,1
2129,10669,143154230,2,2816,1,1,1
2130,10668,143154130,2,2816,1,1,1
2131,10669,143155230,2,3754,1,1,1
2132,10668,143155130,2,3754,1,1,1
2133,10670,143155330,2,3754,1,1,1
2134,10669,143156230,2,4505,1,1,1
2135,10670,143156330,2,4505,1,1,1
2136,10668,143156130,2,4505,1,1,1
2137,10669,143157230,2,3754,1,1,1
2138,10668,143157130,2,3754,1,1,1
2139,10670,143157330,2,3754,1,1,1
2140,10669,143158230,2,3210,1,1,1
2141,10668,143158130,2,3210,1,1,1
2142,10670,143158330,2,3210,1,1,1
2143,10668,143159130,2,3754,1,1,1
2144,10669,143159230,2,3754,1,1,1
2145,10670,143159330,2,3754,1,1,1
2146,10670,143160330,2,3754,1,1,1
2147,10669,143160230,2,3754,1,1,1
2148,10668,143160130,2,3754,1,1,1
2149,10669,143161230,2,1502,1,1,1
2150,10670,143161330,2,1502,1,1,1
