id,systemid,limit_level,name,describe,icon,taskid,title,state,window,head,shield,improve,button,path
193,173011100,1044,结义,1.结义后，组队通关多人副本时可获得情义值。相互赠送美酒也可增加情义值。\n2.情义值达到一定数值后，可提升情义等级，增加人物属性。\n3.情义值总和为玩家间情义值的相加，3人结义会获得成员a与b，a与c，b与c的情义值总和。\n4.情义等级达到一定值后，结义面板上称号会改变。\n5.在主城非安全区、野外地图、狱山荒泽、狱山大荒泽、世界牢狱击败结义伙伴，会减少100点情义值。,-1,-1,-1,-1,-1,1,0,,,UI_SheJiao/UI_SheJiao
194,173011110,1044,结义任务,1.结义伙伴每完成一个结义任务目标，所有成员都会获得1点积分。\n2.积分达到一定值后，能领取宝箱里的奖励。\n3.若结义伙伴组队击杀同一种怪物时，则能共享击杀目标数。\n4.任务目标和奖励，每日0点都会重置。,-1,-1,-1,-1,-1,1,0,,,UI_SheJiao/UI_SheJiao
195,173020000,1044,结义（有结义）,,-1,-1,-1,-1,-1,1,0,,,UI_SheJiao/UI_SheJiao
196,173020100,1044,结义（有结义）,,-1,-1,-1,-1,-1,1,0,,,UI_SheJiao/UI_SheJiao
197,173020200,1044,结义任务,,-1,-1,-1,-1,-1,1,0,,,UI_SheJiao/UI_SheJiao
198,180000000,21,排行系统,,40041,-1,20044,-1,-1,0,0,,,UI_Rank/UI_Rank
199,181000000,21,排行,,-1,-1,-1,-1,-1,0,0,,,UI_Rank/UI_Rank
200,181010000,21,战力榜,,10053,-1,22053,-1,-1,0,0,,,UI_Rank/UI_Rank
201,181011000,21,等级榜,,10060,-1,20060,-1,-1,0,0,,,UI_Rank/UI_Rank
202,181012000,21,神羽榜,,10059,-1,20059,-1,-1,0,0,,,UI_Rank/UI_Rank
203,181013000,21,伙伴榜,,10054,-1,20054,-1,-1,0,0,,,UI_Rank/UI_Rank
204,181014000,21,坐骑榜,,10057,-1,20040,-1,-1,0,0,,,UI_Rank/UI_Rank
205,181022000,21,宝石榜,,10143,-1,20143,-1,-1,0,0,,,UI_Rank/UI_Rank
206,181023000,21,仙器榜,,10117,-1,20117,-1,-1,0,0,,,UI_Rank/UI_Rank
207,181024000,21,锻星榜,,10144,-1,20144,-1,-1,0,0,,,UI_Rank/UI_Rank
208,181015000,21,仙盟榜,,10078,-1,20037,-1,-1,0,0,,,UI_Rank/UI_Rank
209,181016000,21,应龙试炼榜,,10062,-1,20038,-1,-1,0,0,,,UI_Rank/UI_Rank
210,181017000,21,竞技场,,10053,-1,20034,-1,-1,0,0,,,UI_Rank/UI_Rank
211,181018000,21,送花榜,,10075,-1,20075,-1,-1,0,0,,,UI_Rank/UI_Rank
212,181019000,21,鲜花榜,,10076,-1,20076,-1,-1,0,0,,,UI_Rank/UI_Rank
213,181020000,21,英雄榜,,10074,-1,20074,-1,-1,0,0,,,UI_Rank/UI_Rank
214,181021000,21,恶人榜,,10061,-1,20061,-1,-1,0,0,,,UI_Rank/UI_Rank
215,320000000,1,成就,,10094,-1,20094,-1,-1,1,0,,,UI_Rank/UI_Achievement
216,321000000,1,成就总览,,-1,-1,-1,-1,-1,1,0,,,UI_Rank/UI_Achievement
217,322000000,1,个人成长,,-1,-1,-1,-1,-1,1,0,,,UI_Rank/UI_Achievement
218,323000000,1,灵兽培养,,-1,-1,-1,-1,-1,1,0,,,UI_Rank/UI_Achievement
219,324000000,1,装备打造,,-1,-1,-1,-1,-1,1,0,,,UI_Rank/UI_Achievement
220,325000000,1,日常活动,,-1,-1,-1,-1,-1,1,0,,,UI_Rank/UI_Achievement
221,326000000,1,社交关系,,-1,-1,-1,-1,-1,1,0,,,UI_Rank/UI_Achievement
222,327000000,1,精彩历程,,-1,-1,-1,-1,-1,1,0,,,UI_Rank/UI_Achievement
223,330000000,1,世界地图,,-1,-1,-1,-1,-1,0,0,,,UI_Map/UI_Map
224,331000000,2050,异界虚空,,10137,-1,20137,-1,-1,0,0,,,UI_Map/UI_Map
225,190000000,1,市场系统,,10048,-1,20048,-1,-1,1,1,,,UI_ShiChang/UI_ShiChang
226,191000000,1,拍卖行,,-1,-1,-1,-1,-1,1,0,,,UI_ShiChang/UI_ShiChang
227,192000000,1,我的拍卖,,-1,-1,-1,-1,-1,1,0,,,UI_ShiChang/UI_ShiChang
228,200000000,1,商城系统,,40045,-1,20046,-1,-1,0,1,,,UI_ShangCheng/UI_ShangCheng
229,201000000,1,限购,,-1,-1,-1,-1,-1,0,0,,,UI_ShangCheng/UI_ShangCheng
230,202000000,1,变强,,-1,-1,-1,-1,-1,0,0,,,UI_ShangCheng/UI_ShangCheng
231,203000000,1,灵兽,,-1,-1,-1,-1,-1,0,0,,,UI_ShangCheng/UI_ShangCheng
232,204000000,1,日常,,-1,-1,-1,-1,-1,0,0,,,UI_ShangCheng/UI_ShangCheng
233,205000000,1,时装,,-1,-1,-1,-1,-1,0,0,,,UI_ShangCheng/UI_ShangCheng
234,206000000,1,礼金,,-1,-1,-1,-1,-1,0,0,,,UI_ShangCheng/UI_ShangCheng
235,210000000,1,聊天系统,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
236,211000000,1,全部,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
237,212000000,1,世界,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
238,213000000,1,队伍,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
239,213100000,1,队伍聊天,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
240,214000000,1,仙盟,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
241,215000000,1,系统,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
242,216000000,1,好友,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_Chat
243,217000000,1,大喇叭,,-1,-1,-1,-1,-1,0,0,,,UI_Chat/UI_ChatUseHornDialog
244,220000000,1,福利系统,,40020,-1,20007,-1,-1,0,1,,,UI_FuLi/UI_FuLi
245,221000000,15,每日签到,,-1,-1,-1,-1,-1,0,1,,,UI_FuLi/UI_FuLi
246,222000000,10,在线奖励,,-1,-1,-1,-1,-1,0,1,,,UI_FuLi/UI_FuLi
247,223000000,1,等级奖励,,-1,-1,-1,-1,-1,0,1,,,UI_FuLi/UI_FuLi
248,224000000,30,聚灵,1.悟道次数每日的24点刷新。\n2.普通悟道与高级悟道的次数单独计算。\n3.不同属性的道，悟道次数单独计算。\n4.高级悟道可获得普通悟道的多倍奖励，并有机会出现暴击！暴击后可获得更多奖励。\n5.VIP可获得额外的悟道次数。,-1,-1,-1,-1,-1,0,1,,,UI_FuLi/UI_FuLi
249,225000000,1,兑换奖励,,-1,-1,-1,-1,-1,0,1,,,UI_FuLi/UI_FuLi
250,230000000,25,道兵,,10124,-1,20124,-1,-1,0,1,,,UI_CompositeModule/UI_CompositeModule
251,231000000,30,道铠,,-1,-1,-1,-1,-1,0,0,,,UI_CompositeModule/UI_CompositeModule
252,232000000,25,道戒,,-1,-1,-1,-1,-1,0,0,,,UI_CompositeModule/UI_CompositeModule
253,232010000,25,道戒一,,-1,-1,-1,-1,-1,0,0,,,UI_CompositeModule/UI_CompositeModule
254,232020000,25,道戒二,,-1,-1,-1,-1,-1,0,0,,,UI_CompositeModule/UI_CompositeModule
255,232030000,25,道戒三,1、单人副本、多人副本、巫江仙府、四象灵域、妖魔冰谷。每通关一次增加1点技能点，扫荡也会增加。\n2、轮回塔每层首次通关增加5点技能点，扫荡不会获得技能点。\n3、战神殿每层每日只能获得1点技能点。,-1,-1,-1,-1,-1,0,0,,,UI_CompositeModule/UI_CompositeModule
256,232040000,25,道戒四,1、世界牢狱boss每次击杀增加1点技能点。\n2、对狱山荒泽boss、狱山大荒泽boss、场景boss、万魔洞府造成伤害第一增加2点技能点，参与击杀增加1点技能点。\n3、boss死亡才会增加技能点，伤害第一获得的技能点与参与击杀获得的技能点只能获得其中一种。,-1,-1,-1,-1,-1,0,0,,,UI_CompositeModule/UI_CompositeModule
257,233000000,30,资源找回,,-1,-1,-1,-1,-1,0,0,,,UI_CompositeModule/UI_CompositeModule
258,240000000,-1,玩法系统,,40022,100000034,20027,3,-1,0,1,,,UI_WanFa/UI_WanFa
259,241000000,-1,激战BOSS,,40023,100000058,20011,3,-1,0,1,,,UI_ChallengeBoss/UI_ChallengeBoos
260,241010000,30,可击杀,,-1,-1,-1,-1,-1,0,0,,,UI_ChallengeBoss/UI_ChallengeBoos
261,241011000,30,万魔洞府,,40001,-1,22023,-1,-1,0,0,,,UI_ChallengeBoss/UI_ChallengeBoos
262,241012000,30,场景BOSS,,-1,-1,-1,-1,-1,0,0,,,UI_ChallengeBoss/UI_ChallengeBoos
263,241013000,42,个人BOSS,,-1,-1,-1,-1,-1,0,0,,,UI_ChallengeBoss/UI_ChallengeBoos
264,241014000,30,狱山荒泽,,-1,-1,-1,-1,-1,0,0,,,UI_ChallengeBoss/UI_ChallengeBoos
265,241015000,30,狱山大荒泽,,-1,-1,-1,-1,-1,0,0,,,UI_ChallengeBoss/UI_ChallengeBoos
266,241016000,2048,神怒之地,,-1,-1,-1,-1,-1,0,0,,,UI_ChallengeBoss/UI_ChallengeBoos
267,242000000,-1,应龙试炼,,40024,100000034,20038,3,-1,0,1,,,UI_WuLianZhiDao/UIWuLian
268,243000000,-1,副本,,40025,100000041,20008,3,-1,0,1,,,UI_Copy/UI_Copy
269,243010000,-1,单人副本,,-1,100000041,-1,3,-1,0,0,,,UI_Copy/UI_Copy
270,243010100,-1,水府试炼,,40025,100000041,-1,3,-1,0,0,,,UI_Copy/UI_Copy
271,243010110,-1,明月山水图,,40025,100000070,-1,2,-1,0,0,,,UI_Copy/UI_Copy
272,243010120,-1,寂灭之域,,40025,100000103,-1,3,-1,0,0,,,UI_Copy/UI_Copy
273,243010130,1049,东林宗,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
274,243010140,-1,无间战场,,40025,100000122,-1,2,-1,0,0,,,UI_Copy/UI_Copy
275,243010150,36,莲花幻界,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
276,243010160,43,精炼福地,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
277,243010170,4057,精炼福地·高级,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
278,243010180,2049,羽化洞天,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
279,243010190,44,骑兽猎场,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
280,243010200,40,经验秘地,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
281,243020000,-1,多人副本,,-1,100000041,-1,3,-1,0,1,,,UI_Copy/UI_Copy
282,243020100,-1,水府试炼,,40025,100000041,-1,3,-1,0,0,,,UI_Copy/UI_Copy
283,243020200,-1,无间战场,,40025,100000122,-1,2,-1,0,0,,,UI_Copy/UI_Copy
284,243020300,36,莲花幻界,,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
285,243030000,3057,巫江仙府,1.进入一次副本需要消耗体力，不同模式的副本消耗的体力不同，普通：45点，困难：50点，地狱：55点，噩梦：60点\n2.进入副本人数越多，难度越高，但获得的奖励也越好。\n3.进入副本后，可自由选择担任的队伍角色且能获得对应的技能，坦克：嘲讽、受到的伤害降低；输出：造成的伤害提高；治疗：恢复周围的所有友方的生命值。\n4.只可担任一个副本角色。\n5.通关副本后可扫荡，但扫荡只能获得相当于单人进入副本的奖励。\n6.购买体力消耗的元宝随购买次数增加，VIP等级越高可购买的次数越多，购买一次加60点体力。,40025,-1,-1,-1,-1,0,1,,,UI_Copy/UI_Copy
286,243040000,1050,四象灵域,1、通关副本后需要达到指定的等级或VIP才可扫荡。\n2、副本中玩家需要拾取对应的buff来挑战对应的boss，击败所有boss方可通关。,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
287,243050000,3051,妖魔冰谷,1、通关副本后需要达到指定的等级或VIP才可扫荡。\n2、副本中BOSS会逐渐苏醒，场景中活动的boss越多，boss攻击越强。,40025,-1,-1,-1,-1,0,0,,,UI_Copy/UI_Copy
288,244000000,30,活动系统,,40026,-1,20010,-1,-1,0,0,,,UI_HuoDong/UI_HuoDong_New
289,245000000,-1,竞技场,1.竞技场每天结算一次，结算后玩家根据排名获得结算奖励。\n2.每日0点竞技场的挑战次数重置。\n3.竞技场战斗中掉线会自动托管完成对战，玩家此时上线不会重连入竞技场。\n4.个人名次发生变化时，系统会按照匹配规则，为玩家挑选战力较低的4个挑战对手。,40027,100000078,20034,2,-1,0,1,,,UI_PK/UI_PK
290,246000000,2047,战神殿,水府战神殿：摘星府五殿之一，乃上古大能三寿道人亲手炼制。战神殿中，每一层都自成一界，内含无尽凶险以供试炼。战神殿每日12点开启，24点关闭，开启期间，所有1转47级以上玩家皆可组队进入挑战。,40028,-1,20039,-1,-1,0,1,,,UI_ZhenYaoTa/UI_ZhenYaoTa
291,247000000,-1,药园,,-1,100000074,-1,3,-1,0,1,,,UI_Garden/UI_Garden
292,248000000,1042,轮回塔,1.轮回塔共分地狱道、饿鬼道、畜生道、修罗道、人间道、天人道、恶业道、善业道8大层，每大层又包含5个小关卡。\n2.玩家由下而上挑战轮回塔，通关前一关卡方能前往下一关卡。\n3.每大层级的最后关卡将有强力BOSS镇守，每通关一个大层级都能解锁对应的一个神通。\n4.玩家每日可对已通关的关卡免费执行一次扫荡，免费次数用完后，可消耗元宝进行扫荡。,40042,-1,20112,-1,-1,0,1,,,UI_PaTa/UI_PaTa
293,249000000,2051,域外星门,1、消耗资源可建造防御塔，击杀怪物或拆除防御塔可获得资源。资源点以“火焰”图标显示在界面右侧。\n2、怪物到达终点将减少关卡血量，血量为0时防御失败。血量以“心形”图标显示在界面右侧。\n3、每5波会出现一只BOSS怪，击杀BOSS必定掉落符文礼盒。\n4、点击防御塔进行升级可提升攻击力和特殊效果。\n5、每波怪物在全部被击杀或到达终点后才会刷出下波怪物。点击“提前刷怪”将会在当前波数怪物全部出现后立即刷出下波怪物。\n6、每一关的防御塔都会获得角色的攻击力加成，角色攻击力越高，防御塔攻击力越高。,10133,-1,20133,-1,-1,0,0,,,UI_Rune/UI_RuneCopy
294,250000000,33,环式任务系统,,-1,-1,-1,-1,-1,0,0,,,UI_Task/UI_LoopTask
295,260000000,35,试炼任务系统,试炼规则\n1.试炼任务分为初级，中级，高级三种难度，试炼任务难度越高，奖励越丰厚。\n2.每日可累计完成15次试炼任务，升级VIP可增加接取任务的次数。\n3.可同时接取三个任务，放弃任务不计入完成次数。,-1,-1,-1,-1,-1,0,0,,,UI_Task/UI_TrialTask
296,270000000,1,查看他人信息,,-1,-1,-1,-1,-1,0,0,,,UI_Rank/UI_Role
297,271000000,1,查看人物,,-1,-1,-1,-1,-1,0,0,,,UI_Rank/UI_Role
298,272000000,1,查看伙伴,,-1,-1,-1,-1,-1,0,0,,,UI_Rank/UI_Role
299,273000000,1,查看坐骑,,-1,-1,-1,-1,-1,0,0,,,UI_Rank/UI_Role
300,280000000,1,VIP系统,,-1,-1,-1,-1,-1,0,0,,,UI_VIP/UI_VIP
301,281000000,1,VIP（权限）界面,,-1,-1,-1,-1,-1,0,0,,,UI_VIP/UI_VIP
302,281010000,1,充值界面,,-1,-1,-1,-1,-1,0,0,,,UI_Recharge/UI_Recharge
303,290000000,2048,套装,,10129,-1,20129,-1,-1,1,0,,,UI_TaoZhuang/UI_TaoZhuang
304,291000000,1050,打造,1、消耗火冥石进行套装打造。每个部位的装备对人物装备的对应部位的基础属性有加成。套装打造的阶数越高加成越高。\n2、当套装都达到同一阶才能打造下一阶套装。\n3、当同一阶的套装达到指定件数将会激活套装属性，高阶的套装属性将会替换低阶的套装属性。,-1,-1,-1,-1,-1,1,0,,,UI_TaoZhuang/UI_TaoZhuang
305,292000000,1050,淬炼,1、消耗火冥石和龙晶进行套装淬炼。每个部位的装备对人物装备的对应部位的基础属性有加成。套装淬炼的阶数越高加成越高，淬炼的套装属性与打造的套装属性相互独立。\n2、当套装都达到同一阶才能淬炼下一阶套装，且淬炼等阶无法高于打造等阶。\n3、当同一阶的套装达到指定件数将会激活套装属性，高阶的套装属性将会替换低阶的套装属性，淬炼的套装属性与打造的套装属性相互独立。,-1,-1,-1,-1,-1,1,0,,,UI_TaoZhuang/UI_TaoZhuang
306,293000000,1050,唤灵,1、消耗唤灵石进行套装唤灵。每个部位的装备对人物装备的对应部位的基础属性有加成。套装唤灵的阶数越高加成越高，唤灵的套装属性与打造、淬炼的套装属性相互独立。\n2、当套装都达到同一阶才能唤灵下一阶套装，且唤灵等阶无法高于淬炼等阶。\n3、当同一阶的套装达到指定件数将会激活套装属性，高阶的套装属性将会替换低阶的套装属性，唤灵的套装属性与打造、淬炼的套装属性相互独立。,-1,-1,-1,-1,-1,1,0,,,UI_TaoZhuang/UI_TaoZhuang
307,300000000,40,vipboss,每日第一次挑战BOSS才会消耗至尊法旨，挑战BOSS失败不会扣除挑战次数，并且再次进入不消耗至尊法旨。,10120,-1,20120,-1,-1,0,0,,,UI_VipBoss/UI_VipBoss
308,310000000,2051,符文,,10132,-1,20132,-1,-1,1,0,,,UI_Rune/UI_Rune
309,311000000,2051,符文解锁,,-1,-1,-1,-1,-1,1,0,,,UI_Rune/UI_Rune
310,312000000,2051,符文分解,,-1,-1,-1,-1,-1,1,0,,,UI_Rune/UI_Rune
311,313000000,2051,符文合成,,-1,-1,-1,-1,-1,1,0,,,UI_Rune/UI_Rune
312,340000000,30,神铸,,10141,-1,20144,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
313,341000000,30,锻星,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
314,341010000,30,锻星-角色,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
315,341020000,30,锻星-伙伴,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
316,341030000,30,锻星-神装,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
317,342000000,30,淬神,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
318,342010000,30,淬神-角色,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
319,342020000,30,淬神-伙伴,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
320,342030000,30,淬神-神装,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
321,343000000,30,炼神,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
322,343010000,30,炼神-角色,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
323,343020000,30,炼神-伙伴,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
324,343030000,30,炼神-神装,,-1,-1,-1,-1,-1,1,0,,,UI_UpgradeStar/UI_UpGradeWindow
325,500000000,-1,天宝阁,,40029,100000065,20026,3,-1,0,1,,,UI_Treasure/UI_Treasure
326,501000000,31,地宝阁,,-1,-1,-1,-1,-1,0,0,,,UI_Treasure/UI_Treasure
327,502000000,31,宝藏预览,,-1,-1,-1,-1,-1,0,0,,,UI_Treasure/UI_TreasurePreview
328,503000000,31,临时仓库,,-1,-1,-1,-1,-1,0,0,,,UI_Treasure/UI_TemporaryPackage
329,504000000,31,天宝阁,,-1,-1,-1,-1,-1,0,0,,,UI_Treasure/UI_Treasure
330,505000000,31,宝藏预览,,-1,-1,-1,-1,-1,0,0,,,UI_Treasure/UI_TreasurePreview
331,506000000,31,临时仓库,,-1,-1,-1,-1,-1,0,0,,,UI_Treasure/UI_TemporaryPackage
332,520000000,1,爱心礼包,1.首充达成后开启爱心礼包功能，首充金额不计入礼包的充值额度中。\n2.激活一档礼包后，充值额度会被清空，不计入下一档礼包的充值额度中。,40030,-1,20001,-1,-1,0,1,,,UI_AiXinLiBao/UI_AiXinLiBao
333,530000000,1,理财周卡,1.当日累计充值达到68元，198元可分别激活特惠周卡和至尊月卡，每种卡每日可激活一次，次日累计充值达到相应额度依然可激活周卡和月卡效果。\n2.理财卡激活后可增加七次领取对应周卡奖励的次数，三十次领取对应月卡奖励的次数，不同日期累计充值激活的领取次数可累加。\n3.每种卡的奖励每日可领取一次，次日0点后可再次领取。,40031,-1,20014,-1,-1,0,1,,,Scene_WeekCard/UI_WeekCard
334,540000000,10,七天惊喜,,40032,-1,20020,-1,-1,0,1,,,Scene_SveneLogin/SevenLogin
335,550000000,30,限时特惠,,40033,-1,20035,-1,-1,0,0,,,UI_XianShiTeHui/UI_XianShiTeHui
336,560000000,1,节日活动,,-1,-1,-1,-1,-1,0,1,,,UI_FestivalActive/UI_FestivalActive
337,570000000,1,精彩活动,,40034,-1,20013,-1,-1,0,1,,,UI_JingCaiActivities/UI_JingCaiActivities
338,580000000,1,首充,,-1,-1,-1,-1,-1,0,1,,,UI_FirstRecharge/UI_FirstRecharge
339,590000000,28,幸运转盘系统,,40035,-1,20036,-1,-1,0,1,,,UI_TheLuckyRoller/TheLuckyRoller
340,591000000,28,消费转盘,,-1,-1,-1,-1,-1,0,1,,,UI_TheLuckyRoller/TheLuckyRoller
341,591100000,28,充值转盘,,-1,-1,-1,-1,-1,0,1,,,UI_TheLuckyRoller/TheLuckyRoller
342,600000000,1,跨服排行,,-1,-1,-1,-1,-1,0,1,,,UI_Recharge/UI_RechargeAllRank
343,610000000,-1,临时翅膀,,-1,100000019,-1,2,-1,0,1,,,UI_Guide/UI_FreeWing
344,620000000,30,PK模块,,10034,-1,-1,-1,-1,0,0,,,
345,630000000,30,PK弹窗,[1c252c]30级将开启[-][ff0000]PK系统[-][1c252c]，你有可能遭到其他玩家的PK\n因PK而身亡将会在一段时间内进入受伤状态，使用[-][008800]回元丹[-][1c252c]可解除受伤状态\n可在头像下方切换[-][ff0000]PK模式[-][1c252c]，不同的[-][ff0000]PK模式[-][1c252c]将限制你能攻击的对象哦\n恶意击杀玩家将会增加[-][ff0000]罪孽值[-][1c252c]，[-][ff0000]罪孽值[-][1c252c]在线状态,-1,-1,-1,-1,-1,0,0,,,Dialog/PK_Dialog
346,640000000,30,符文,1、场景内每隔一段时间刷新绿、蓝、紫、金4种品质的宝箱。\n2、宝箱可采集，采集宝箱交付给场景中的NPC，可领取丰厚奖励，宝箱品质越高，获得奖励越好。\n3、携带宝箱时将受到减速等减益状态，宝箱品质越高，效果越严重。\n4、宝箱携带者被击杀、退出场景、退出游戏、掉线或时限内未交付宝箱时，宝箱将掉落在地上，任何人均可拾取。,-1,-1,-1,-1,-1,0,0,,,
347,650000000,30,天剑之争弹窗,1、活动共分为5层，每层每隔一段时间产出功勋，功勋平摊至该层的所有玩家，功勋可在兑换商店兑换道具。\n2、击杀怪物和玩家可达成目标，进入下一层，怪物会在死亡后一定时间内刷新。\n3、被玩家或守卫击杀一定次数将掉落一层。\n4、拾取金剑的玩家可获得额外的功勋加成，击杀携带金剑加成的玩家可将BUFF转移到自己身上。\n5、退出场景将扣除大量的功勋，并跌落至第一层。\n6、活动结束后将根据排名、所在层数发放奖励，奖励通过邮件发送。,-1,-1,-1,-1,-1,0,0,,,UI_FengShen/UI_FengShenDialog
348,660000000,30,仙域战场,1、玩家在气运之争中将会被分为两个阵营。\n2、击败对方阵营玩家以及对天地气运进行收集可获得积分。\n3、击败在排行榜中排名越高的玩家获得的积分越多。\n4、积分不为零的玩家已经获胜阵营的玩家均可获得相应奖励。,-1,-1,-1,-1,-1,0,0,,,UI_XianYuBattleField/UI_XianYuBattleFieldDialog
349,670000000,30,仙武之巅,1、挑战者需要以1对多人进行挑战晋级。\n2、挑战者被淘汰，则不可进入下一轮战斗，但可转变为应战这继续参战。\n3、战斗用时越少，可获得积分越高。,-1,-1,-1,-1,-1,0,0,,,
350,680000000,30,仙武大会规则,1、活动开启进入准备场景报名后，进入论道场景进行比试。\n2、论道之战报名后离线或离开场景，仍会有化身替代战斗，化身获得的积分奖励减半。,-1,-1,-1,-1,-1,0,0,,,UI_WuDaoHui/UI_WuDaoHui
351,690000000,30,仙武大会奖励,1、论道之战个人排名前3名获得的称号，在下次论道之战开启时会被回收。\n个人排行奖励：\n第1名 绑元×4000、绑铜×400000\n第2-3名 绑元×3500、绑铜×350000\n第4-10名 绑元×3000、绑铜×300000\n第11-30名 绑元×2500、绑铜×250000\n第31-60名 绑元×2000、绑铜×400000\n第61-100名 绑元×1500、绑铜×150000\n第101-200名 绑元×1000、绑铜×100000\n第200名以后 绑元×500、绑铜×50000\n,-1,-1,-1,-1,-1,0,0,,,UI_WuDaoHui/UI_WuDaoHui
352,700000000,18,开服贺礼,,40065,-1,20070,-1,-1,0,1,,,UI_OperationActive/UI_OpenStartReward
353,710000000,1,充值返利,,40038,-1,20095,-1,-1,0,1,,,UI_RechargeReturn/UI_RechargeReturn
354,720000000,1,充值返回,,40038,-1,21095,-1,-1,0,1,,,UI_RechargeReturn2/UI_RechargeReturn2
355,730000000,1,开服活动,,40039,-1,20085,-1,-1,0,1,,,UI_JingCaiActivities/UI_JingCaiActivities
356,740000000,1,跨服活动,,40039,-1,20084,-1,-1,0,1,,,UI_JingCaiActivities/UI_JingCaiActivities
357,750000000,1,合服活动,,40040,-1,20083,-1,-1,0,1,,,UI_JingCaiActivities/UI_JingCaiActivities
358,760000000,1,临时vip开始,•[ea4b0b]免费[-]使用传送\n•挂机自动买药\n•竞技场[ea4b0b]免cd挑战[-]\n•开启背包格子时间减少[ea4b0b]3%[-]\n•击杀小怪经验加成[ea4b0b]5%[-],-1,-1,-1,-1,-1,0,0,,,UI_VipTiYan/UI_VIPTiYan
359,770000000,1,临时vip结束,•[ea4b0b]免费[-]使用传送\n•挂机自动买药\n•竞技场[ea4b0b]免cd挑战[-]\n•开启背包格子时间减少[ea4b0b]3%[-]\n•击杀小怪经验加成[ea4b0b]5%[-]\n•开启[ea4b0b]随身仓库[-]\n•聊天[ea4b0b]不受等级限制[-]并且[ea4b0b]CD减少到5秒[-]\n•副本更多购买次数\n•商城购买[ea4b0b]限量珍贵道具[-]\n•增加活动参与次数,-1,-1,-1,-1,-1,0,0,,,UI_VipTiYan/UI_VIPTiYan
360,780000000,1,等级礼包,,10086,-1,-1,-1,-1,0,0,,,UI_LevelAward/UI_LevelAward
361,790000000,1,喵喵米娅,,40044,-1,20104,-1,-1,0,1,,,UI_FantasticChangeGifts/UI_FantasticChangeGifts
362,800000000,1,背包中看时装,,-1,-1,-1,-1,-1,0,1,,,UI_Package/Package
363,810000000,1,商城抢购,,40036,-1,22098,-1,-1,0,1,,,UI_ShopQiangBuy/UI_ShopQiangBuy
364,820000000,1,我要变强,,10110,-1,20110,-1,-1,0,0,,,
365,830000000,1042,荒古神域,1、活动时间内，进入场景击杀小怪和boss，可获得丰厚的奖励。\n2、boss将在活动开始10分钟后刷新出来。\n3、仙盟所有成员对boss造成的伤害之和最高的，为boss归属的仙盟。\n4、boss归属仙盟将在boss被击杀后，获得boss击杀奖励礼盒，礼盒自动发放到仙盟仓库中，仙盟成员可申请领取。请盟主提前清理仙盟仓库，如果仙盟仓库已满则无法获得礼盒奖励。\n5、参与击杀boss的玩家，将根据个人对boss造成的伤害百分比，获得奖励，奖励将通过邮件发送。\n6、活动时间结束时，将被强制请离场景。,40043,-1,20111,-1,-1,0,0,,,
