id,equip_id,stone_id,stone_number,locked_state,percent,object_id,number,bind,object_2,number_2,bind_2
434,144162340,193402003,0,1,0,182353001,0,1,193403001,0,1
435,144158140,193402003,0,1,0,182353001,0,1,193403001,0,1
436,143156140,195402001,8,1,50,182353001,1,1,193403001,2,1
437,144153140,193402003,0,1,0,182353001,0,1,193403001,0,1
438,144158340,193402003,0,1,0,182353001,0,1,193403001,0,1
439,145158240,193402003,0,1,0,182353001,0,1,193403001,0,1
440,144159240,193402003,0,1,0,182353001,0,1,193403001,0,1
441,145154140,193402003,0,1,0,182353001,0,1,193403001,0,1
442,145155240,193402003,0,1,0,182353001,0,1,193403001,0,1
443,142153240,195402001,8,1,10000,182353001,1,1,192403002,2,1
444,145161140,193402003,0,1,0,182353001,0,1,193403001,0,1
445,144155340,193402003,0,1,0,182353001,0,1,193403001,0,1
446,145157240,193402003,0,1,0,182353001,0,1,193403001,0,1
447,145152340,193402003,0,1,0,182353001,0,1,193403001,0,1
448,142155240,195402001,8,1,10000,182353001,1,1,192403002,2,1
449,142157140,195402001,8,1,10000,182353001,1,1,192403002,2,1
450,142154340,195402001,8,1,10000,182353001,1,1,192403002,2,1
451,144162240,193402003,0,1,0,182353001,0,1,193403001,0,1
452,143161340,195402001,16,1,50,182353001,1,1,193403001,4,1
453,143162240,195402001,8,1,50,182353001,1,1,193403001,2,1
454,143152240,195402001,16,1,50,182353001,1,1,193403001,4,1
455,144157340,193402003,0,1,0,182353001,0,1,193403001,0,1
456,143160140,195402001,8,1,50,182353001,1,1,193403001,2,1
457,145161240,193402003,0,1,0,182353001,0,1,193403001,0,1
458,143154340,195402001,8,1,50,182353001,1,1,193403001,2,1
459,142158240,195402001,8,1,10000,182353001,1,1,192403002,2,1
460,144152140,193402003,0,1,0,182353001,0,1,193403001,0,1
461,143151140,195402001,8,1,50,182353001,1,1,193403001,2,1
462,145162340,193402003,0,1,0,182353001,0,1,193403001,0,1
463,145158140,193402003,0,1,0,182353001,0,1,193403001,0,1
464,145156340,193402003,0,1,0,182353001,0,1,193403001,0,1
465,145162140,193402003,0,1,0,182353001,0,1,193403001,0,1
466,142151140,195402001,8,1,10000,182353001,1,1,192403002,2,1
467,143162140,195402001,8,1,50,182353001,1,1,193403001,2,1
468,144161340,193402003,0,1,0,182353001,0,1,193403001,0,1
469,143161140,195402001,16,1,50,182353001,1,1,193403001,4,1
470,144156240,193402003,0,1,0,182353001,0,1,193403001,0,1
471,142160240,195402001,8,1,10000,182353001,1,1,192403002,2,1
472,144157240,193402003,0,1,0,182353001,0,1,193403001,0,1
473,144159140,193402003,0,1,0,182353001,0,1,193403001,0,1
474,145157140,193402003,0,1,0,182353001,0,1,193403001,0,1
475,142162250,194402002,7,1,10000,182353001,2,1,192403002,2,1
476,142155350,194402002,7,1,10000,182353001,2,1,192403002,2,1
477,145157350,193402003,0,1,0,182353001,0,1,193403001,0,1
478,142160150,194402002,7,1,10000,182353001,2,1,192403002,2,1
479,142161250,194402002,15,1,10000,182353001,4,1,192403002,4,1
480,144154250,193402003,0,1,0,182353001,0,1,193403001,0,1
481,142161350,194402002,15,1,10000,182353001,4,1,192403002,4,1
482,142162350,194402002,7,1,10000,182353001,2,1,192403002,2,1
483,142158150,194402002,7,1,10000,182353001,2,1,192403002,2,1
484,142158350,194402002,7,1,10000,182353001,2,1,192403002,2,1
485,142153350,194402002,7,1,10000,182353001,2,1,192403002,2,1
486,145156150,193402003,0,1,0,182353001,0,1,193403001,0,1
487,145154150,193402003,0,1,0,182353001,0,1,193403001,0,1
488,144156350,193402003,0,1,0,182353001,0,1,193403001,0,1
489,145151350,193402003,0,1,0,182353001,0,1,193403001,0,1
490,145160250,193402003,0,1,0,182353001,0,1,193403001,0,1
491,142162150,194402002,7,1,10000,182353001,2,1,192403002,2,1
492,143156350,194402002,7,1,100,182353001,1,1,193403001,2,1
493,145159350,193402003,0,1,0,182353001,0,1,193403001,0,1
494,143159250,194402002,7,1,100,182353001,1,1,193403001,2,1
495,142160350,194402002,7,1,10000,182353001,2,1,192403002,2,1
496,145162250,193402003,0,1,0,182353001,0,1,193403001,0,1
497,145156250,193402003,0,1,0,182353001,0,1,193403001,0,1
498,143157250,194402002,7,1,100,182353001,1,1,193403001,2,1
499,144157150,193402003,0,1,0,182353001,0,1,193403001,0,1
500,143152150,194402002,15,1,100,182353001,1,1,193403001,4,1
501,143157150,194402002,7,1,100,182353001,1,1,193403001,2,1
502,145161350,193402003,0,1,0,182353001,0,1,193403001,0,1
503,143152250,194402002,15,1,100,182353001,1,1,193403001,4,1
504,143158150,194402002,7,1,100,182353001,1,1,193403001,2,1
505,145160150,192402004,0,1,0,182353001,0,1,193403001,0,1
506,143161250,194402002,15,1,100,182353001,1,1,193403001,4,1
507,145154250,192402004,0,1,0,182353001,0,1,193403001,0,1
508,144153250,192402004,0,1,0,182353001,0,1,193403001,0,1
509,143162350,194402002,7,1,100,182353001,1,1,193403001,2,1
510,144161250,192402004,0,1,0,182353001,0,1,193403001,0,1
511,143153350,194402002,7,1,100,182353001,1,1,193403001,2,1
512,142156350,194402002,7,1,10000,182353001,2,1,192403002,2,1
513,142159350,194402002,7,1,10000,182353001,2,1,192403002,2,1
514,142159150,194402002,7,1,10000,182353001,2,1,192403002,2,1
515,143160350,194402002,7,1,100,182353001,1,1,193403001,2,1
516,145159150,192402004,0,1,0,182353001,0,1,193403001,0,1
517,144153350,192402004,0,1,0,182353001,0,1,193403001,0,1
518,145152250,192402004,0,1,0,182353001,0,1,193403001,0,1
519,142156250,194402002,7,1,10000,182353001,2,1,192403002,2,1
520,142157250,194402002,7,1,10000,182353001,2,1,192403002,2,1
521,144160150,192402004,0,1,0,182353001,0,1,193403001,0,1
522,144152150,192402004,0,1,0,182353001,0,1,193403001,0,1
523,144161350,192402004,0,1,0,182353001,0,1,193403001,0,1
524,145153250,192402004,0,1,0,182353001,0,1,193403001,0,1
525,142154250,194402002,7,1,10000,182353001,2,1,192403002,2,1
526,144155150,192402004,0,1,0,182353001,0,1,193403001,0,1
527,144151250,192402004,0,1,0,182353001,0,1,193403001,0,1
528,142153150,194402002,7,1,10000,182353001,2,1,192403002,2,1
529,143154250,194402002,7,1,100,182353001,1,1,193403001,2,1
530,143154350,194402002,7,1,100,182353001,1,1,193403001,2,1
531,143159350,194402002,7,1,100,182353001,1,1,193403001,2,1
532,142151250,194402002,7,1,10000,182353001,2,1,192403002,2,1
533,144154350,192402004,0,1,0,182353001,0,1,193403001,0,1
534,144152250,192402004,0,1,0,182353001,0,1,193403001,0,1
535,143153150,194402002,7,1,100,182353001,1,1,193403001,2,1
536,144160350,192402004,0,1,0,182353001,0,1,193403001,0,1
537,143156250,194402002,7,1,100,182353001,1,1,193403001,2,1
538,143161350,194402002,15,1,100,182353001,1,1,193403001,4,1
539,142152150,194402002,15,1,10000,182353001,4,1,192403002,4,1
540,144153150,192402004,0,1,0,182353001,0,1,193403001,0,1
541,142154150,194402002,7,1,10000,182353001,2,1,192403002,2,1
542,142159250,194402002,7,1,10000,182353001,2,1,192403002,2,1
543,145152150,193402003,0,1,0,182353001,0,1,193403001,0,1
544,145154350,193402003,0,1,0,182353001,0,1,193403001,0,1
545,143155250,194402002,7,1,100,182353001,1,1,193403001,2,1
546,145151150,193402003,0,1,0,182353001,0,1,193403001,0,1
547,145158250,193402003,0,1,0,182353001,0,1,193403001,0,1
548,143152350,194402002,15,1,100,182353001,1,1,193403001,4,1
549,145155350,193402003,0,1,0,182353001,0,1,193403001,0,1
550,143155150,194402002,7,1,100,182353001,1,1,193403001,2,1
551,144155250,193402003,0,1,0,182353001,0,1,193403001,0,1
552,145153350,193402003,0,1,0,182353001,0,1,193403001,0,1
553,144160250,193402003,0,1,0,182353001,0,1,193403001,0,1
554,142157350,194402002,7,1,10000,182353001,2,1,192403002,2,1
555,145160350,193402003,0,1,0,182353001,0,1,193403001,0,1
556,145151250,193402003,0,1,0,182353001,0,1,193403001,0,1
557,143158250,194402002,7,1,100,182353001,1,1,193403001,2,1
558,143154150,194402002,7,1,100,182353001,1,1,193403001,2,1
559,143151350,194402002,7,1,100,182353001,1,1,193403001,2,1
560,142157150,194402002,7,1,10000,182353001,2,1,192403002,2,1
561,144151350,193402003,0,1,0,182353001,0,1,193403001,0,1
562,142156150,194402002,7,1,10000,182353001,2,1,192403002,2,1
563,142160250,194402002,7,1,10000,182353001,2,1,192403002,2,1
564,142155250,194402002,7,1,10000,182353001,2,1,192403002,2,1
565,145158350,193402003,0,1,0,182353001,0,1,193403001,0,1
566,142151150,194402002,7,1,10000,182353001,2,1,192403002,2,1
567,143153250,194402002,7,1,100,182353001,1,1,193403001,2,1
568,144161150,193402003,0,1,0,182353001,0,1,193403001,0,1
569,144151150,193402003,0,1,0,182353001,0,1,193403001,0,1
570,142152350,194402002,15,1,10000,182353001,4,1,192403002,4,1
571,144158250,193402003,0,1,0,182353001,0,1,193403001,0,1
572,142151350,194402002,7,1,10000,182353001,2,1,192403002,2,1
573,142155150,194402002,7,1,10000,182353001,2,1,192403002,2,1
574,144154150,193402003,0,1,0,182353001,0,1,193403001,0,1
575,145155150,193402003,0,1,0,182353001,0,1,193403001,0,1
576,143160250,194402002,7,1,100,182353001,1,1,193403001,2,1
577,142152250,194402002,15,1,10000,182353001,4,1,192403002,4,1
578,143157350,194402002,7,1,100,182353001,1,1,193403001,2,1
579,143161150,194402002,15,1,100,182353001,1,1,193403001,4,1
580,144162350,193402003,0,1,0,182353001,0,1,193403001,0,1
581,144158150,193402003,0,1,0,182353001,0,1,193403001,0,1
582,143156150,194402002,7,1,100,182353001,1,1,193403001,2,1
583,144158350,193402003,0,1,0,182353001,0,1,193403001,0,1
584,143151150,194402002,7,1,100,182353001,1,1,193403001,2,1
585,144159250,193402003,0,1,0,182353001,0,1,193403001,0,1
586,145155250,193402003,0,1,0,182353001,0,1,193403001,0,1
587,142161150,194402002,15,1,10000,182353001,4,1,192403002,4,1
588,143155350,194402002,7,1,100,182353001,1,1,193403001,2,1
589,145153150,193402003,0,1,0,182353001,0,1,193403001,0,1
590,145161150,193402003,0,1,0,182353001,0,1,193403001,0,1
591,142158250,194402002,7,1,10000,182353001,2,1,192403002,2,1
592,145152350,193402003,0,1,0,182353001,0,1,193403001,0,1
593,142154350,194402002,7,1,10000,182353001,2,1,192403002,2,1
594,142153250,194402002,7,1,10000,182353001,2,1,192403002,2,1
595,143159150,194402002,7,1,100,182353001,1,1,193403001,2,1
596,143151250,194402002,7,1,100,182353001,1,1,193403001,2,1
597,144162250,193402003,0,1,0,182353001,0,1,193403001,0,1
598,143162250,194402002,7,1,100,182353001,1,1,193403001,2,1
599,144157350,193402003,0,1,0,182353001,0,1,193403001,0,1
600,143160150,194402002,7,1,100,182353001,1,1,193403001,2,1
601,144152350,193402003,0,1,0,182353001,0,1,193403001,0,1
602,145161250,193402003,0,1,0,182353001,0,1,193403001,0,1
603,144155350,193402003,0,1,0,182353001,0,1,193403001,0,1
604,145162350,193402003,0,1,0,182353001,0,1,193403001,0,1
605,145158150,193402003,0,1,0,182353001,0,1,193403001,0,1
606,144156150,193402003,0,1,0,182353001,0,1,193403001,0,1
607,145156350,193402003,0,1,0,182353001,0,1,193403001,0,1
608,145157150,193402003,0,1,0,182353001,0,1,193403001,0,1
609,145162150,193402003,0,1,0,182353001,0,1,193403001,0,1
610,145157250,193402003,0,1,0,182353001,0,1,193403001,0,1
611,143158350,194402002,7,1,100,182353001,1,1,193403001,2,1
612,143162150,194402002,7,1,100,182353001,1,1,193403001,2,1
613,144159350,193402003,0,1,0,182353001,0,1,193403001,0,1
614,144162150,193402003,0,1,0,182353001,0,1,193403001,0,1
615,144156250,193402003,0,1,0,182353001,0,1,193403001,0,1
616,145159250,193402003,0,1,0,182353001,0,1,193403001,0,1
617,144157250,193402003,0,1,0,182353001,0,1,193403001,0,1
618,144159150,193402003,0,1,0,182353001,0,1,193403001,0,1
619,142162260,194402002,16,1,10000,182353001,3,1,192403002,3,1
620,142155360,194402002,16,1,10000,182353001,3,1,192403002,3,1
621,145157360,193402003,0,1,0,182353001,0,1,193403001,0,1
622,142160160,194402002,16,1,10000,182353001,3,1,192403002,3,1
623,143151260,194402002,16,1,400,182353001,1,1,193403001,3,1
624,142161260,194402002,35,1,10000,182353001,6,1,192403002,6,1
625,142160360,194402002,16,1,10000,182353001,3,1,192403002,3,1
626,144154260,193402003,0,1,0,182353001,0,1,193403001,0,1
627,142161360,194402002,35,1,10000,182353001,6,1,192403002,6,1
628,142152160,194402002,35,1,10000,182353001,6,1,192403002,6,1
629,142162360,194402002,16,1,10000,182353001,3,1,192403002,3,1
630,142158160,194402002,16,1,10000,182353001,3,1,192403002,3,1
631,142158360,194402002,16,1,10000,182353001,3,1,192403002,3,1
632,142153360,194402002,16,1,10000,182353001,3,1,192403002,3,1
633,145156160,193402003,0,1,0,182353001,0,1,193403001,0,1
634,144156360,193402003,0,1,0,182353001,0,1,193403001,0,1
635,145160260,193402003,0,1,0,182353001,0,1,193403001,0,1
636,142162160,194402002,16,1,10000,182353001,3,1,192403002,3,1
637,143156360,194402002,16,1,400,182353001,1,1,193403001,3,1
638,145159360,193402003,0,1,0,182353001,0,1,193403001,0,1
639,145162260,193402003,0,1,0,182353001,0,1,193403001,0,1
640,145156260,193402003,0,1,0,182353001,0,1,193403001,0,1
641,143157260,194402002,16,1,400,182353001,1,1,193403001,3,1
642,143159160,194402002,16,1,400,182353001,1,1,193403001,3,1
643,144157160,193402003,0,1,0,182353001,0,1,193403001,0,1
644,145151360,193402003,0,1,0,182353001,0,1,193403001,0,1
645,145154360,193402003,0,1,0,182353001,0,1,193403001,0,1
646,143152160,194402002,35,1,400,182353001,1,1,193403001,4,1
647,143157160,194402002,16,1,400,182353001,1,1,193403001,3,1
648,145161360,193402003,0,1,0,182353001,0,1,193403001,0,1
649,144153260,192402004,0,1,0,182353001,0,1,193403001,0,1
650,143152260,194402002,35,1,400,182353001,1,1,193403001,6,1
651,143158160,194402002,16,1,400,182353001,1,1,193403001,3,1
652,144156160,192402004,0,1,0,182353001,0,1,193403001,0,1
653,145160160,192402004,0,1,0,182353001,0,1,193403001,0,1
654,143161260,194402002,35,1,400,182353001,1,1,193403001,6,1
655,144161260,192402004,0,1,0,182353001,0,1,193403001,0,1
656,143153360,194402002,16,1,400,182353001,1,1,193403001,3,1
657,145154260,192402004,0,1,0,182353001,0,1,193403001,0,1
658,142152260,194402002,35,1,10000,182353001,6,1,192403002,6,1
659,143155360,194402002,16,1,400,182353001,1,1,193403001,3,1
660,142156360,194402002,16,1,10000,182353001,3,1,192403002,3,1
661,143160160,194402002,16,1,400,182353001,1,1,193403001,3,1
662,142159360,194402002,16,1,10000,182353001,3,1,192403002,3,1
663,142159160,194402002,16,1,10000,182353001,3,1,192403002,3,1
664,145151160,192402004,0,1,0,182353001,0,1,193403001,0,1
665,145152260,192402004,0,1,0,182353001,0,1,193403001,0,1
666,145159160,192402004,0,1,0,182353001,0,1,193403001,0,1
667,144153360,192402004,0,1,0,182353001,0,1,193403001,0,1
668,142156260,194402002,16,1,10000,182353001,3,1,192403002,3,1
669,142157260,194402002,16,1,10000,182353001,3,1,192403002,3,1
670,145161260,192402004,0,1,0,182353001,0,1,193403001,0,1
671,143159260,194402002,16,1,400,182353001,1,1,193403001,3,1
672,144152160,192402004,0,1,0,182353001,0,1,193403001,0,1
673,145153260,192402004,0,1,0,182353001,0,1,193403001,0,1
674,142154260,194402002,16,1,10000,182353001,3,1,192403002,3,1
675,144151260,192402004,0,1,0,182353001,0,1,193403001,0,1
676,142153160,194402002,16,1,10000,182353001,3,1,192403002,3,1
677,143154260,194402002,16,1,400,182353001,1,1,193403001,3,1
678,144158360,192402004,0,1,0,182353001,0,1,193403001,0,1
679,143159360,194402002,16,1,400,182353001,1,1,193403001,3,1
680,143154360,194402002,16,1,400,182353001,1,1,193403001,3,1
681,142151260,194402002,16,1,10000,182353001,3,1,192403002,3,1
682,144152260,192402004,0,1,0,182353001,0,1,193403001,0,1
683,143153160,194402002,16,1,400,182353001,1,1,193403001,3,1
684,144160360,192402004,0,1,0,182353001,0,1,193403001,0,1
685,143156260,194402002,16,1,400,182353001,1,1,193403001,3,1
686,144153160,193402003,0,1,0,182353001,0,1,193403001,0,1
687,142154160,194402002,16,1,10000,182353001,3,1,192403002,3,1
688,142159260,194402002,16,1,10000,182353001,3,1,192403002,3,1
689,145152160,193402003,0,1,0,182353001,0,1,193403001,0,1
690,143155260,194402002,16,1,400,182353001,1,1,193403001,3,1
691,143152360,194402002,35,1,400,182353001,1,1,193403001,6,1
692,145155360,193402003,0,1,0,182353001,0,1,193403001,0,1
693,143155160,194402002,16,1,400,182353001,1,1,193403001,3,1
694,144155260,193402003,0,1,0,182353001,0,1,193403001,0,1
695,145153360,193402003,0,1,0,182353001,0,1,193403001,0,1
696,144160260,193402003,0,1,0,182353001,0,1,193403001,0,1
697,142157360,194402002,16,1,10000,182353001,3,1,192403002,3,1
698,145154160,193402003,0,1,0,182353001,0,1,193403001,0,1
699,145160360,193402003,0,1,0,182353001,0,1,193403001,0,1
700,145151260,193402003,0,1,0,182353001,0,1,193403001,0,1
701,143154160,194402002,16,1,400,182353001,1,1,193403001,3,1
702,143151360,194402002,16,1,400,182353001,1,1,193403001,3,1
703,144154160,193402003,0,1,0,182353001,0,1,193403001,0,1
704,142160260,194402002,16,1,10000,182353001,3,1,192403002,3,1
705,144151360,193402003,0,1,0,182353001,0,1,193403001,0,1
706,142156160,194402002,16,1,10000,182353001,3,1,192403002,3,1
707,142155260,194402002,16,1,10000,182353001,3,1,192403002,3,1
708,145158360,193402003,0,1,0,182353001,0,1,193403001,0,1
709,143153260,194402002,16,1,400,182353001,1,1,193403001,3,1
710,144154360,193402003,0,1,0,182353001,0,1,193403001,0,1
711,144161160,193402003,0,1,0,182353001,0,1,193403001,0,1
712,144151160,193402003,0,1,0,182353001,0,1,193403001,0,1
713,142152360,194402002,35,1,10000,182353001,6,1,192403002,6,1
714,144158260,193402003,0,1,0,182353001,0,1,193403001,0,1
715,142151360,194402002,16,1,10000,182353001,3,1,192403002,3,1
716,142155160,194402002,16,1,10000,182353001,3,1,192403002,3,1
717,145155160,193402003,0,1,0,182353001,0,1,193403001,0,1
718,143160260,194402002,16,1,400,182353001,1,1,193403001,3,1
719,143157360,194402002,16,1,400,182353001,1,1,193403001,3,1
720,144162360,193402003,0,1,0,182353001,0,1,193403001,0,1
721,144158160,193402003,0,1,0,182353001,0,1,193403001,0,1
722,143156160,194402002,16,1,400,182353001,1,1,193403001,3,1
723,144162160,193402003,0,1,0,182353001,0,1,193403001,0,1
724,145158260,193402003,0,1,0,182353001,0,1,193403001,0,1
725,144159260,193402003,0,1,0,182353001,0,1,193403001,0,1
726,145155260,193402003,0,1,0,182353001,0,1,193403001,0,1
727,142161160,194402002,35,1,10000,182353001,6,1,192403002,6,1
728,142153260,194402002,16,1,10000,182353001,3,1,192403002,3,1
729,145153160,193402003,0,1,0,182353001,0,1,193403001,0,1
730,145161160,193402003,0,1,0,182353001,0,1,193403001,0,1
731,142158260,194402002,16,1,10000,182353001,3,1,192403002,3,1
732,145152360,193402003,0,1,0,182353001,0,1,193403001,0,1
733,142154360,194402002,16,1,10000,182353001,3,1,192403002,3,1
734,144162260,193402003,0,1,0,182353001,0,1,193403001,0,1
735,144155160,193402003,0,1,0,182353001,0,1,193403001,0,1
736,143161360,194402002,35,1,400,182353001,1,1,193403001,6,1
737,142157160,194402002,16,1,10000,182353001,3,1,192403002,3,1
738,143162260,194402002,16,1,400,182353001,1,1,193403001,3,1
739,144157360,193402003,0,1,0,182353001,0,1,193403001,0,1
740,143160360,194402002,16,1,400,182353001,1,1,193403001,3,1
741,144152360,193402003,0,1,0,182353001,0,1,193403001,0,1
742,144157260,193402003,0,1,0,182353001,0,1,193403001,0,1
743,144155360,193402003,0,1,0,182353001,0,1,193403001,0,1
744,145162360,193402003,0,1,0,182353001,0,1,193403001,0,1
745,145158160,193402003,0,1,0,182353001,0,1,193403001,0,1
746,143158260,194402002,16,1,400,182353001,1,1,193403001,3,1
747,143151160,194402002,16,1,400,182353001,1,1,193403001,3,1
748,145156360,193402003,0,1,0,182353001,0,1,193403001,0,1
749,145162160,193402003,0,1,0,182353001,0,1,193403001,0,1
750,145157260,193402003,0,1,0,182353001,0,1,193403001,0,1
751,143158360,194402002,16,1,400,182353001,1,1,193403001,3,1
752,143162160,194402002,16,1,400,182353001,1,1,193403001,3,1
753,142151160,194402002,16,1,10000,182353001,3,1,192403002,3,1
754,144161360,193402003,0,1,0,182353001,0,1,193403001,0,1
755,144159360,193402003,0,1,0,182353001,0,1,193403001,0,1
756,143161160,194402002,35,1,400,182353001,1,1,193403001,6,1
757,144160160,193402003,0,1,0,182353001,0,1,193403001,0,1
758,143162360,194402002,16,1,400,182353001,1,1,193403001,3,1
759,144156260,193402003,0,1,0,182353001,0,1,193403001,0,1
760,144159160,193402003,0,1,0,182353001,0,1,193403001,0,1
761,145159260,193402003,0,1,0,182353001,0,1,193403001,0,1
762,145157160,193402003,0,1,0,182353001,0,1,193403001,0,1
763,143161370,193402003,25,1,400,182353001,1,1,193403001,8,1
764,142155370,193402003,12,1,10000,182353001,5,1,192403002,4,1
765,145157370,193402003,0,1,0,182353001,0,1,193403001,0,1
766,142160170,193402003,12,1,10000,182353001,5,1,192403002,4,1
767,142161270,193402003,25,1,10000,182353001,10,1,192403002,8,1
768,144154270,193402003,0,1,0,182353001,0,1,193403001,0,1
769,142162370,193402003,12,1,10000,182353001,5,1,192403002,4,1
770,142158170,193402003,12,1,10000,182353001,5,1,192403002,4,1
771,142153370,193402003,12,1,10000,182353001,5,1,192403002,4,1
772,145156170,193402003,0,1,0,182353001,0,1,193403001,0,1
773,143156370,193402003,12,1,400,182353001,1,1,193403001,4,1
774,143158270,193402003,12,1,400,182353001,1,1,193403001,4,1
775,144156370,193402003,0,1,0,182353001,0,1,193403001,0,1
776,145159370,193402003,0,1,0,182353001,0,1,193403001,0,1
777,142160370,193402003,12,1,10000,182353001,5,1,192403002,4,1
778,144160170,193402003,0,1,0,182353001,0,1,193403001,0,1
779,145156270,193402003,0,1,0,182353001,0,1,193403001,0,1
780,145154370,193402003,0,1,0,182353001,0,1,193403001,0,1
781,143157270,193402003,12,1,400,182353001,1,1,193403001,4,1
782,143159170,193402003,12,1,400,182353001,1,1,193403001,4,1
783,144157170,193402003,0,1,0,182353001,0,1,193403001,0,1
784,143152170,193402003,25,1,400,182353001,1,1,193403001,8,1
785,143157170,193402003,12,1,400,182353001,1,1,193403001,4,1
786,145161370,193402003,0,1,0,182353001,0,1,193403001,0,1
787,143152270,193402003,25,1,400,182353001,1,1,193403001,8,1
788,143158170,193402003,12,1,400,182353001,1,1,193403001,4,1
789,145160170,193402003,0,1,0,182353001,0,1,193403001,0,1
790,143161270,193402003,25,1,400,182353001,1,1,193403001,8,1
791,143162370,193402003,12,1,400,182353001,1,1,193403001,4,1
792,144161270,193402003,0,1,0,182353001,0,1,193403001,0,1
793,143153370,193402003,12,1,400,182353001,1,1,193403001,4,1
794,145154270,192402004,0,1,0,182353001,0,1,193403001,0,1
795,142156370,193402003,12,1,10000,182353001,5,1,192403002,4,1
796,142159370,193402003,12,1,10000,182353001,5,1,192403002,4,1
797,142159170,193402003,12,1,10000,182353001,5,1,192403002,4,1
798,145159170,192402004,0,1,0,182353001,0,1,193403001,0,1
799,144153370,192402004,0,1,0,182353001,0,1,193403001,0,1
800,142157270,193402003,12,1,10000,182353001,5,1,192403002,4,1
801,143154370,193402003,12,1,400,182353001,1,1,193403001,4,1
802,143159270,193402003,12,1,400,182353001,1,1,193403001,4,1
803,144152170,192402004,0,1,0,182353001,0,1,193403001,0,1
804,144161370,192402004,0,1,0,182353001,0,1,193403001,0,1
805,145153270,192402004,0,1,0,182353001,0,1,193403001,0,1
806,144155170,192402004,0,1,0,182353001,0,1,193403001,0,1
807,142154270,193402003,12,1,10000,182353001,5,1,192403002,4,1
808,142151170,193402003,12,1,10000,182353001,5,1,192403002,4,1
809,144151270,192402004,0,1,0,182353001,0,1,193403001,0,1
810,143154270,193402003,12,1,400,182353001,1,1,193403001,4,1
811,142158370,193402003,12,1,10000,182353001,5,1,192403002,4,1
812,143159370,193402003,12,1,400,182353001,1,1,193403001,4,1
813,142162270,193402003,12,1,10000,182353001,5,1,192403002,4,1
814,142151270,193402003,12,1,10000,182353001,5,1,192403002,4,1
815,144152270,192402004,0,1,0,182353001,0,1,193403001,0,1
816,143153170,193402003,12,1,400,182353001,1,1,193403001,4,1
817,144160370,192402004,0,1,0,182353001,0,1,193403001,0,1
818,142151370,193402003,12,1,10000,182353001,5,1,192403002,4,1
819,143156270,193402003,12,1,400,182353001,1,1,193403001,4,1
820,144153270,192402004,0,1,0,182353001,0,1,193403001,0,1
821,142154170,193402003,12,1,10000,182353001,5,1,192403002,4,1
822,142154370,193402003,12,1,10000,182353001,5,1,192403002,4,1
823,145152170,192402004,0,1,0,182353001,0,1,193403001,0,1
824,143155270,193402003,12,1,400,182353001,1,1,193403001,4,1
825,142152170,193402003,25,1,10000,182353001,10,1,192403002,8,1
826,145151170,192402004,0,1,0,182353001,0,1,193403001,0,1
827,143152370,193402003,25,1,400,182353001,1,1,193403001,8,1
828,145155370,192402004,0,1,0,182353001,0,1,193403001,0,1
829,143155170,193402003,12,1,400,182353001,1,1,193403001,4,1
830,145158370,193402003,0,1,0,182353001,0,1,193403001,0,1
831,144155270,193402003,0,1,0,182353001,0,1,193403001,0,1
832,145153370,193402003,0,1,0,182353001,0,1,193403001,0,1
833,144160270,193402003,0,1,0,182353001,0,1,193403001,0,1
834,145152270,193402003,0,1,0,182353001,0,1,193403001,0,1
835,142157370,193402003,12,1,10000,182353001,5,1,192403002,4,1
836,145160370,193402003,0,1,0,182353001,0,1,193403001,0,1
837,145151270,193402003,0,1,0,182353001,0,1,193403001,0,1
838,142162170,193402003,12,1,10000,182353001,5,1,192403002,4,1
839,143154170,193402003,12,1,400,182353001,1,1,193403001,4,1
840,142161370,193402003,25,1,10000,182353001,10,1,192403002,8,1
841,143151370,193402003,12,1,400,182353001,1,1,193403001,4,1
842,144154170,193402003,0,1,0,182353001,0,1,193403001,0,1
843,144151370,193402003,0,1,0,182353001,0,1,193403001,0,1
844,142156170,193402003,12,1,10000,182353001,5,1,192403002,4,1
845,142155270,193402003,12,1,10000,182353001,5,1,192403002,4,1
846,143162170,193402003,12,1,400,182353001,1,1,193403001,4,1
847,142160270,193402003,12,1,10000,182353001,5,1,192403002,4,1
848,144161170,193402003,0,1,0,182353001,0,1,193403001,0,1
849,144151170,193402003,0,1,0,182353001,0,1,193403001,0,1
850,142152370,193402003,25,1,10000,182353001,10,1,192403002,8,1
851,144158270,193402003,0,1,0,182353001,0,1,193403001,0,1
852,142155170,193402003,12,1,10000,182353001,5,1,192403002,4,1
853,145151370,193402003,0,1,0,182353001,0,1,193403001,0,1
854,144159370,193402003,0,1,0,182353001,0,1,193403001,0,1
855,145162270,193402003,0,1,0,182353001,0,1,193403001,0,1
856,145155170,193402003,0,1,0,182353001,0,1,193403001,0,1
857,143151170,193402003,12,1,400,182353001,1,1,193403001,4,1
858,143160270,193402003,12,1,400,182353001,1,1,193403001,4,1
859,142152270,193402003,25,1,10000,182353001,10,1,192403002,8,1
860,143157370,193402003,12,1,400,182353001,1,1,193403001,4,1
861,145154170,193402003,0,1,0,182353001,0,1,193403001,0,1
862,144162370,193402003,0,1,0,182353001,0,1,193403001,0,1
863,142156270,193402003,12,1,10000,182353001,5,1,192403002,4,1
864,144158170,193402003,0,1,0,182353001,0,1,193403001,0,1
865,143156170,193402003,12,1,400,182353001,1,1,193403001,4,1
