id,kind,classify,typeid,name_3,name_2,name,limit_1,limit_2,health,describe,titleid,achievement,rank
233,3,16,16019,装备打造,装备强化,百炼成钢(19),8,12,0,{0}/{1}件装备强化到{2},-1,50,19
234,3,16,54,装备打造,装备强化,百炼成钢(20),8,20,1000,{0}/{1}件装备强化到{2},-1,50,20
235,3,16,16021,装备打造,装备强化,百炼成钢(21),8,24,0,{0}/{1}件装备强化到{2},-1,50,21
236,3,16,16022,装备打造,装备强化,百炼成钢(22),12,8,0,{0}/{1}件装备强化到{2},-1,50,22
237,3,16,16023,装备打造,装备强化,百炼成钢(23),12,12,0,{0}/{1}件装备强化到{2},-1,50,23
238,3,16,55,装备打造,装备强化,百炼成钢(24),12,24,1000,{0}/{1}件装备强化到{2},-1,50,24
239,3,17,17001,装备打造,装备升阶,锻造圣手(1),10,30,0,全身{0}/{1}件装备升到{2}级以上,-1,20,1
240,3,17,61,装备打造,装备升阶,锻造圣手(2),12,30,1000,全身{0}/{1}件装备升到{2}级以上,-1,20,2
241,3,17,17003,装备打造,装备升阶,锻造圣手(3),6,40,0,全身{0}/{1}件装备升到{2}级以上,221552056,40,3
242,3,17,17004,装备打造,装备升阶,锻造圣手(4),8,40,0,全身{0}/{1}件装备升到{2}级以上,-1,40,4
243,3,17,62,装备打造,装备升阶,锻造圣手(5),12,40,1000,全身{0}/{1}件装备升到{2}级以上,221552006,40,5
244,3,17,17006,装备打造,装备升阶,锻造圣手(6),4,50,0,全身{0}/{1}件装备升到{2}级以上,-1,50,6
245,3,17,17007,装备打造,装备升阶,锻造圣手(7),6,50,0,全身{0}/{1}件装备升到{2}级以上,-1,50,7
246,3,17,17008,装备打造,装备升阶,锻造圣手(8),8,50,0,全身{0}/{1}件装备升到{2}级以上,-1,50,8
247,3,17,17009,装备打造,装备升阶,锻造圣手(9),12,50,0,全身{0}/{1}件装备升到{2}级以上,-1,50,9
248,3,17,17010,装备打造,装备升阶,锻造圣手(10),4,60,0,全身{0}/{1}件装备升到{2}级以上,-1,50,10
249,3,17,17011,装备打造,装备升阶,锻造圣手(11),6,60,0,全身{0}/{1}件装备升到{2}级以上,-1,50,11
250,3,17,17012,装备打造,装备升阶,锻造圣手(12),8,60,0,全身{0}/{1}件装备升到{2}级以上,-1,50,12
251,3,17,63,装备打造,装备升阶,锻造圣手(13),12,60,1000,全身{0}/{1}件装备升到{2}级以上,-1,50,13
252,3,17,17014,装备打造,装备升阶,锻造圣手(14),4,70,0,全身{0}/{1}件装备升到{2}级以上,-1,50,14
253,3,17,17015,装备打造,装备升阶,锻造圣手(15),6,70,0,全身{0}/{1}件装备升到{2}级以上,-1,50,15
254,3,17,17016,装备打造,装备升阶,锻造圣手(16),8,70,0,全身{0}/{1}件装备升到{2}级以上,-1,50,16
255,3,17,17017,装备打造,装备升阶,锻造圣手(17),12,70,0,全身{0}/{1}件装备升到{2}级以上,-1,50,17
256,3,17,17018,装备打造,装备升阶,锻造圣手(18),4,80,0,全身{0}/{1}件装备升到{2}级以上,-1,50,18
257,3,17,17019,装备打造,装备升阶,锻造圣手(19),6,80,0,全身{0}/{1}件装备升到{2}级以上,-1,50,19
258,3,17,17020,装备打造,装备升阶,锻造圣手(20),8,80,0,全身{0}/{1}件装备升到{2}级以上,-1,50,20
259,3,17,64,装备打造,装备升阶,锻造圣手(21),12,80,1000,全身{0}/{1}件装备升到{2}级以上,-1,50,21
260,3,17,17022,装备打造,装备升阶,锻造圣手(22),4,90,0,全身{0}/{1}件装备升到{2}级以上,-1,50,22
261,3,17,17023,装备打造,装备升阶,锻造圣手(23),6,90,0,全身{0}/{1}件装备升到{2}级以上,-1,50,23
262,3,17,17024,装备打造,装备升阶,锻造圣手(24),8,90,0,全身{0}/{1}件装备升到{2}级以上,-1,50,24
263,3,17,17025,装备打造,装备升阶,锻造圣手(25),12,90,0,全身{0}/{1}件装备升到{2}级以上,-1,50,25
264,3,17,17026,装备打造,装备升阶,锻造圣手(26),4,100,0,全身{0}/{1}件装备升到{2}级以上,-1,50,26
265,3,17,17027,装备打造,装备升阶,锻造圣手(27),6,100,0,全身{0}/{1}件装备升到{2}级以上,-1,50,27
266,3,17,17028,装备打造,装备升阶,锻造圣手(28),8,100,0,全身{0}/{1}件装备升到{2}级以上,-1,50,28
267,3,17,65,装备打造,装备升阶,锻造圣手(29),12,100,1000,全身{0}/{1}件装备升到{2}级以上,-1,50,29
268,3,18,71,装备打造,装备镶嵌,秘术灵石(1),1,3,1000,身上镶嵌{0}/{1}个{2}级以上宝石,-1,40,1
269,3,18,18002,装备打造,装备镶嵌,秘术灵石(2),3,3,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,40,2
270,3,18,18003,装备打造,装备镶嵌,秘术灵石(3),8,3,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,3
271,3,18,18004,装备打造,装备镶嵌,秘术灵石(4),3,4,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,4
272,3,18,18005,装备打造,装备镶嵌,秘术灵石(5),8,4,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,5
273,3,18,72,装备打造,装备镶嵌,秘术灵石(6),12,4,1000,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,6
274,3,18,18007,装备打造,装备镶嵌,秘术灵石(7),3,5,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,7
275,3,18,18008,装备打造,装备镶嵌,秘术灵石(8),8,5,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,8
276,3,18,18009,装备打造,装备镶嵌,秘术灵石(9),12,5,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,9
277,3,18,73,装备打造,装备镶嵌,秘术灵石(10),24,5,1000,身上镶嵌{0}/{1}个{2}级以上宝石,221552007,50,10
278,3,18,18011,装备打造,装备镶嵌,秘术灵石(11),1,6,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,11
279,3,18,18012,装备打造,装备镶嵌,秘术灵石(12),3,6,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,12
280,3,18,18013,装备打造,装备镶嵌,秘术灵石(13),8,6,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,13
281,3,18,18014,装备打造,装备镶嵌,秘术灵石(14),15,6,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,14
282,3,18,18015,装备打造,装备镶嵌,秘术灵石(15),24,6,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,15
283,3,18,18016,装备打造,装备镶嵌,秘术灵石(16),1,7,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,16
284,3,18,18017,装备打造,装备镶嵌,秘术灵石(17),3,7,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,17
285,3,18,18018,装备打造,装备镶嵌,秘术灵石(18),8,7,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,18
286,3,18,18019,装备打造,装备镶嵌,秘术灵石(19),15,7,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,19
287,3,18,18020,装备打造,装备镶嵌,秘术灵石(20),24,7,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,20
288,3,18,74,装备打造,装备镶嵌,秘术灵石(21),36,7,1000,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,21
289,3,18,18022,装备打造,装备镶嵌,秘术灵石(22),1,8,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,22
290,3,18,18023,装备打造,装备镶嵌,秘术灵石(23),3,8,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,23
291,3,18,18024,装备打造,装备镶嵌,秘术灵石(24),8,8,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,24
292,3,18,18025,装备打造,装备镶嵌,秘术灵石(25),15,8,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,25
293,3,18,18026,装备打造,装备镶嵌,秘术灵石(26),24,8,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,26
294,3,18,18027,装备打造,装备镶嵌,秘术灵石(27),1,9,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,27
295,3,18,18028,装备打造,装备镶嵌,秘术灵石(28),3,9,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,28
296,3,18,18029,装备打造,装备镶嵌,秘术灵石(29),8,9,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,29
297,3,18,18030,装备打造,装备镶嵌,秘术灵石(30),15,9,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,30
298,3,18,18031,装备打造,装备镶嵌,秘术灵石(31),24,9,0,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,31
299,3,18,75,装备打造,装备镶嵌,秘术灵石(32),48,9,1000,身上镶嵌{0}/{1}个{2}级以上宝石,-1,50,32
300,3,19,81,装备打造,装备洗炼,降世神兵(1),1,5,1000,身上装备获得{0}/{1}条橙色以上的属性,-1,40,1
301,3,19,19002,装备打造,装备洗炼,降世神兵(2),3,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,2
302,3,19,82,装备打造,装备洗炼,降世神兵(3),6,5,1000,身上装备获得{0}/{1}条橙色以上的属性,221552008,50,3
303,3,19,19004,装备打造,装备洗炼,降世神兵(4),9,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,4
304,3,19,83,装备打造,装备洗炼,降世神兵(5),12,5,1000,身上装备获得{0}/{1}条橙色以上的属性,-1,50,5
305,3,19,19006,装备打造,装备洗炼,降世神兵(6),15,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,6
306,3,19,19007,装备打造,装备洗炼,降世神兵(7),18,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,7
307,3,19,84,装备打造,装备洗炼,降世神兵(8),24,5,1000,身上装备获得{0}/{1}条橙色以上的属性,-1,50,8
308,3,19,19009,装备打造,装备洗炼,降世神兵(9),28,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,9
309,3,19,19010,装备打造,装备洗炼,降世神兵(10),32,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,10
310,3,19,19011,装备打造,装备洗炼,降世神兵(11),36,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,11
311,3,19,19012,装备打造,装备洗炼,降世神兵(12),40,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,12
312,3,19,19013,装备打造,装备洗炼,降世神兵(13),44,5,0,身上装备获得{0}/{1}条橙色以上的属性,-1,50,13
313,3,19,85,装备打造,装备洗炼,降世神兵(14),48,5,1000,身上装备获得{0}/{1}条橙色以上的属性,-1,50,14
314,3,54,54001,装备打造,装备收集,收集达人(1),12,2,0,身上穿戴了{0}/{1}件绿色以上的装备,221552086,10,1
315,3,54,54002,装备打造,装备收集,收集达人(2),12,3,0,身上穿戴了{0}/{1}件蓝色以上的装备,221552087,20,2
316,3,54,54003,装备打造,装备收集,收集达人(3),12,4,0,身上穿戴了{0}/{1}件紫色以上的装备,221552088,40,3
317,3,54,54004,装备打造,装备收集,收集达人(4),12,5,0,身上穿戴了{0}/{1}件橙色以上的装备,221552089,50,4
318,4,23,23001,日常活动,每日运镖,镖镖必达(1),1,-1,0,累计运送{0}/{1}次镖车,-1,10,1
319,4,23,23002,日常活动,每日运镖,镖镖必达(2),3,-1,0,累计运送{0}/{1}次镖车,-1,20,2
320,4,23,23003,日常活动,每日运镖,镖镖必达(3),5,-1,0,累计运送{0}/{1}次镖车,-1,40,3
321,4,23,23004,日常活动,每日运镖,镖镖必达(4),10,-1,0,累计运送{0}/{1}次镖车,-1,40,4
322,4,23,23005,日常活动,每日运镖,镖镖必达(5),20,-1,0,累计运送{0}/{1}次镖车,-1,50,5
323,4,23,23006,日常活动,每日运镖,镖镖必达(6),30,-1,0,累计运送{0}/{1}次镖车,-1,50,6
324,4,23,23007,日常活动,每日运镖,镖镖必达(7),50,-1,0,累计运送{0}/{1}次镖车,-1,50,7
325,4,23,23008,日常活动,每日运镖,镖镖必达(8),70,-1,0,累计运送{0}/{1}次镖车,-1,50,8
326,4,23,23009,日常活动,每日运镖,镖镖必达(9),90,-1,0,累计运送{0}/{1}次镖车,-1,50,9
327,4,23,23010,日常活动,每日运镖,镖镖必达(10),110,-1,0,累计运送{0}/{1}次镖车,-1,50,10
328,4,23,23011,日常活动,每日运镖,镖镖必达(11),130,-1,0,累计运送{0}/{1}次镖车,-1,50,11
329,4,23,23012,日常活动,每日运镖,镖镖必达(12),150,-1,0,累计运送{0}/{1}次镖车,-1,50,12
330,4,23,23013,日常活动,每日运镖,镖镖必达(13),200,-1,0,累计运送{0}/{1}次镖车,-1,50,13
331,4,23,23014,日常活动,每日运镖,镖镖必达(14),250,-1,0,累计运送{0}/{1}次镖车,-1,50,14
332,4,23,23015,日常活动,每日运镖,镖镖必达(15),300,-1,0,累计运送{0}/{1}次镖车,-1,50,15
333,4,23,23016,日常活动,每日运镖,镖镖必达(16),400,-1,0,累计运送{0}/{1}次镖车,-1,50,16
334,4,23,23017,日常活动,每日运镖,镖镖必达(17),500,-1,0,累计运送{0}/{1}次镖车,-1,50,17
335,4,23,23018,日常活动,每日运镖,镖镖必达(18),600,-1,0,累计运送{0}/{1}次镖车,-1,50,18
336,4,23,23019,日常活动,每日运镖,镖镖必达(19),800,-1,0,累计运送{0}/{1}次镖车,-1,50,19
337,4,23,23020,日常活动,每日运镖,镖镖必达(20),1000,-1,0,累计运送{0}/{1}次镖车,-1,50,20
338,4,24,24001,日常活动,金剑大典,金剑夺魁(1),1000,-1,0,累计获得{0}/{1}功勋,-1,10,1
339,4,24,24002,日常活动,金剑大典,金剑夺魁(2),5000,-1,0,累计获得{0}/{1}功勋,-1,40,2
340,4,24,24003,日常活动,金剑大典,金剑夺魁(3),10000,-1,0,累计获得{0}/{1}功勋,-1,50,3
341,4,24,24004,日常活动,金剑大典,金剑夺魁(4),15000,-1,0,累计获得{0}/{1}功勋,-1,50,4
342,4,24,24005,日常活动,金剑大典,金剑夺魁(5),20000,-1,0,累计获得{0}/{1}功勋,-1,50,5
343,4,24,24006,日常活动,金剑大典,金剑夺魁(6),30000,-1,0,累计获得{0}/{1}功勋,-1,50,6
344,4,24,24007,日常活动,金剑大典,金剑夺魁(7),40000,-1,0,累计获得{0}/{1}功勋,-1,50,7
345,4,24,24008,日常活动,金剑大典,金剑夺魁(8),50000,-1,0,累计获得{0}/{1}功勋,-1,50,8
346,4,24,24009,日常活动,金剑大典,金剑夺魁(9),80000,-1,0,累计获得{0}/{1}功勋,-1,50,9
347,4,24,24010,日常活动,金剑大典,金剑夺魁(10),110000,-1,0,累计获得{0}/{1}功勋,-1,50,10
348,4,24,24011,日常活动,金剑大典,金剑夺魁(11),140000,-1,0,累计获得{0}/{1}功勋,-1,50,11
349,4,24,24012,日常活动,金剑大典,金剑夺魁(12),170000,-1,0,累计获得{0}/{1}功勋,-1,50,12
350,4,24,24013,日常活动,金剑大典,金剑夺魁(13),200000,-1,0,累计获得{0}/{1}功勋,-1,50,13
351,4,24,24014,日常活动,金剑大典,金剑夺魁(14),250000,-1,0,累计获得{0}/{1}功勋,-1,50,14
352,4,24,24015,日常活动,金剑大典,金剑夺魁(15),300000,-1,0,累计获得{0}/{1}功勋,-1,50,15
353,4,24,24016,日常活动,金剑大典,金剑夺魁(16),350000,-1,0,累计获得{0}/{1}功勋,-1,50,16
354,4,24,24017,日常活动,金剑大典,金剑夺魁(17),400000,-1,0,累计获得{0}/{1}功勋,-1,50,17
355,4,24,24018,日常活动,金剑大典,金剑夺魁(18),500000,-1,0,累计获得{0}/{1}功勋,-1,50,18
356,4,24,24019,日常活动,金剑大典,金剑夺魁(19),600000,-1,0,累计获得{0}/{1}功勋,-1,50,19
357,4,24,24020,日常活动,金剑大典,金剑夺魁(20),700000,-1,0,累计获得{0}/{1}功勋,-1,50,20
358,4,25,25001,日常活动,探宝,探宝高手(1),1,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,10,1
359,4,25,25002,日常活动,探宝,探宝高手(2),3,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,10,2
360,4,25,25003,日常活动,探宝,探宝高手(3),5,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,10,3
361,4,25,25004,日常活动,探宝,探宝高手(4),10,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,40,4
362,4,25,25005,日常活动,探宝,探宝高手(5),20,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,40,5
363,4,25,25006,日常活动,探宝,探宝高手(6),50,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,6
364,4,25,25007,日常活动,探宝,探宝高手(7),100,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,7
365,4,25,25008,日常活动,探宝,探宝高手(8),200,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,8
366,4,25,25009,日常活动,探宝,探宝高手(9),300,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,9
367,4,25,25010,日常活动,探宝,探宝高手(10),400,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,10
368,4,25,25011,日常活动,探宝,探宝高手(11),500,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,11
369,4,25,25012,日常活动,探宝,探宝高手(12),1000,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,12
370,4,25,25013,日常活动,探宝,探宝高手(13),1500,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,13
371,4,25,25014,日常活动,探宝,探宝高手(14),2000,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,14
372,4,25,25015,日常活动,探宝,探宝高手(15),2500,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,15
373,4,25,25016,日常活动,探宝,探宝高手(16),3000,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,16
374,4,25,25017,日常活动,探宝,探宝高手(17),3500,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,17
375,4,25,25018,日常活动,探宝,探宝高手(18),4000,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,18
376,4,25,25019,日常活动,探宝,探宝高手(19),4500,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,19
377,4,25,25020,日常活动,探宝,探宝高手(20),5000,-1,0,累计使用{0}/{1}次大夏藏宝图,-1,50,20
378,4,26,26001,日常活动,除暴安良,斩魔证道(1),1,-1,0,累计进入{0}/{1}次除暴副本,-1,10,1
379,4,26,26002,日常活动,除暴安良,斩魔证道(2),3,-1,0,累计进入{0}/{1}次除暴副本,-1,20,2
380,4,26,26003,日常活动,除暴安良,斩魔证道(3),5,-1,0,累计进入{0}/{1}次除暴副本,-1,40,3
381,4,26,26004,日常活动,除暴安良,斩魔证道(4),10,-1,0,累计进入{0}/{1}次除暴副本,-1,40,4
382,4,26,26005,日常活动,除暴安良,斩魔证道(5),20,-1,0,累计进入{0}/{1}次除暴副本,-1,50,5
383,4,26,26006,日常活动,除暴安良,斩魔证道(6),50,-1,0,累计进入{0}/{1}次除暴副本,-1,50,6
384,4,26,26007,日常活动,除暴安良,斩魔证道(7),80,-1,0,累计进入{0}/{1}次除暴副本,-1,50,7
385,4,26,26008,日常活动,除暴安良,斩魔证道(8),110,-1,0,累计进入{0}/{1}次除暴副本,-1,50,8
386,4,26,26009,日常活动,除暴安良,斩魔证道(9),140,-1,0,累计进入{0}/{1}次除暴副本,-1,50,9
387,4,26,26010,日常活动,除暴安良,斩魔证道(10),170,-1,0,累计进入{0}/{1}次除暴副本,-1,50,10
388,4,26,26011,日常活动,除暴安良,斩魔证道(11),200,-1,0,累计进入{0}/{1}次除暴副本,-1,50,11
389,4,26,26012,日常活动,除暴安良,斩魔证道(12),250,-1,0,累计进入{0}/{1}次除暴副本,-1,50,12
390,4,26,26013,日常活动,除暴安良,斩魔证道(13),300,-1,0,累计进入{0}/{1}次除暴副本,-1,50,13
391,4,26,26014,日常活动,除暴安良,斩魔证道(14),350,-1,0,累计进入{0}/{1}次除暴副本,-1,50,14
392,4,26,26015,日常活动,除暴安良,斩魔证道(15),400,-1,0,累计进入{0}/{1}次除暴副本,-1,50,15
393,4,26,26016,日常活动,除暴安良,斩魔证道(16),450,-1,0,累计进入{0}/{1}次除暴副本,-1,50,16
394,4,26,26017,日常活动,除暴安良,斩魔证道(17),500,-1,0,累计进入{0}/{1}次除暴副本,-1,50,17
395,4,26,26018,日常活动,除暴安良,斩魔证道(18),600,-1,0,累计进入{0}/{1}次除暴副本,-1,50,18
396,4,26,26019,日常活动,除暴安良,斩魔证道(19),700,-1,0,累计进入{0}/{1}次除暴副本,-1,50,19
397,4,26,26020,日常活动,除暴安良,斩魔证道(20),800,-1,0,累计进入{0}/{1}次除暴副本,-1,50,20
398,5,27,27001,社交关系,仙盟捐献,仙盟栋梁(1),100,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,10,1
399,5,27,27002,社交关系,仙盟捐献,仙盟栋梁(2),500,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,10,2
400,5,27,27003,社交关系,仙盟捐献,仙盟栋梁(3),1000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,10,3
401,5,27,27004,社交关系,仙盟捐献,仙盟栋梁(4),2000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,20,4
402,5,27,27005,社交关系,仙盟捐献,仙盟栋梁(5),3000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,30,5
403,5,27,27006,社交关系,仙盟捐献,仙盟栋梁(6),4000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,40,6
404,5,27,27007,社交关系,仙盟捐献,仙盟栋梁(7),5000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,40,7
405,5,27,141,社交关系,仙盟捐献,仙盟栋梁(8),10000,-1,1000,累积捐献获得仙盟贡献{0}/{1}点,-1,50,8
406,5,27,27009,社交关系,仙盟捐献,仙盟栋梁(9),15000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,9
407,5,27,27010,社交关系,仙盟捐献,仙盟栋梁(10),20000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,10
408,5,27,27011,社交关系,仙盟捐献,仙盟栋梁(11),30000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,11
409,5,27,27012,社交关系,仙盟捐献,仙盟栋梁(12),40000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,12
410,5,27,27013,社交关系,仙盟捐献,仙盟栋梁(13),50000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,13
411,5,27,142,社交关系,仙盟捐献,仙盟栋梁(14),100000,-1,1000,累积捐献获得仙盟贡献{0}/{1}点,221552013,50,14
412,5,27,27015,社交关系,仙盟捐献,仙盟栋梁(15),150000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,15
413,5,27,27016,社交关系,仙盟捐献,仙盟栋梁(16),200000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,16
414,5,27,27017,社交关系,仙盟捐献,仙盟栋梁(17),300000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,17
415,5,27,27018,社交关系,仙盟捐献,仙盟栋梁(18),400000,-1,0,累积捐献获得仙盟贡献{0}/{1}点,-1,50,18
416,5,27,143,社交关系,仙盟捐献,仙盟栋梁(19),500000,-1,1000,累积捐献获得仙盟贡献{0}/{1}点,-1,50,19
417,5,27,144,社交关系,仙盟捐献,仙盟栋梁(20),700000,-1,1000,累积捐献获得仙盟贡献{0}/{1}点,-1,50,20
418,5,27,145,社交关系,仙盟捐献,仙盟栋梁(21),1000000,-1,1000,累积捐献获得仙盟贡献{0}/{1}点,-1,50,21
419,5,28,28001,社交关系,仙盟守护,铁壁之守(1),1,-1,0,累计仙盟守护成功{0}/{1}次,-1,10,1
420,5,28,28002,社交关系,仙盟守护,铁壁之守(2),5,-1,0,累计仙盟守护成功{0}/{1}次,-1,40,2
421,5,28,28003,社交关系,仙盟守护,铁壁之守(3),10,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,3
422,5,28,28004,社交关系,仙盟守护,铁壁之守(4),20,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,4
423,5,28,28005,社交关系,仙盟守护,铁壁之守(5),30,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,5
424,5,28,28006,社交关系,仙盟守护,铁壁之守(6),40,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,6
425,5,28,28007,社交关系,仙盟守护,铁壁之守(7),50,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,7
426,5,28,28008,社交关系,仙盟守护,铁壁之守(8),60,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,8
427,5,28,28009,社交关系,仙盟守护,铁壁之守(9),70,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,9
428,5,28,28010,社交关系,仙盟守护,铁壁之守(10),80,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,10
429,5,28,28011,社交关系,仙盟守护,铁壁之守(11),90,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,11
430,5,28,28012,社交关系,仙盟守护,铁壁之守(12),100,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,12
431,5,28,28013,社交关系,仙盟守护,铁壁之守(13),120,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,13
432,5,28,28014,社交关系,仙盟守护,铁壁之守(14),140,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,14
433,5,28,28015,社交关系,仙盟守护,铁壁之守(15),160,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,15
434,5,28,28016,社交关系,仙盟守护,铁壁之守(16),180,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,16
435,5,28,28017,社交关系,仙盟守护,铁壁之守(17),200,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,17
436,5,28,28018,社交关系,仙盟守护,铁壁之守(18),220,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,18
437,5,28,28019,社交关系,仙盟守护,铁壁之守(19),240,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,19
438,5,28,28020,社交关系,仙盟守护,铁壁之守(20),260,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,20
439,5,28,28021,社交关系,仙盟守护,铁壁之守(21),280,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,21
440,5,28,28022,社交关系,仙盟守护,铁壁之守(22),300,-1,0,累计仙盟守护成功{0}/{1}次,-1,50,22
441,5,30,30001,社交关系,仙盟争霸,仙盟霸主(1),500,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,20,1
442,5,30,30002,社交关系,仙盟争霸,仙盟霸主(2),1500,-1,0,仙盟争霸累计获得{0}/{1}积分,221552055,40,2
443,5,30,30003,社交关系,仙盟争霸,仙盟霸主(3),3000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,40,3
444,5,30,30004,社交关系,仙盟争霸,仙盟霸主(4),5000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,4
445,5,30,30005,社交关系,仙盟争霸,仙盟霸主(5),10000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,5
446,5,30,30006,社交关系,仙盟争霸,仙盟霸主(6),20000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,6
447,5,30,30007,社交关系,仙盟争霸,仙盟霸主(7),40000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,7
448,5,30,30008,社交关系,仙盟争霸,仙盟霸主(8),60000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,8
449,5,30,30009,社交关系,仙盟争霸,仙盟霸主(9),100000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,9
450,5,30,30010,社交关系,仙盟争霸,仙盟霸主(10),150000,-1,0,仙盟争霸累计获得{0}/{1}积分,-1,50,10
