id,bag_id,objectid,bind,percent,mix,max,step,profession
1491,10021,143152260,2,195.52635695,1,1,1,0
1492,10021,143152360,2,195.52635695,1,1,1,0
1493,10021,143153360,2,391.05271391,1,1,1,0
1494,10021,143153160,2,391.05271391,1,1,1,0
1495,10021,143153260,2,391.05271391,1,1,1,0
1496,10021,143154260,2,293.28953543,1,1,1,0
1497,10021,143154360,2,293.28953543,1,1,1,0
1498,10021,143154160,2,293.28953543,1,1,1,0
1499,10021,143155360,2,391.05271391,1,1,1,0
15,10001,144155220,2,30,1,1,1,0
150,10005,144152140,2,3,1,1,1,0
1500,10021,143155260,2,391.05271391,1,1,1,0
1501,10021,143155160,2,391.05271391,1,1,1,0
1502,10021,143156360,2,469.26325669,1,1,1,0
1503,10021,143156260,2,469.26325669,1,1,1,0
1504,10021,143156160,2,469.26325669,1,1,1,0
1505,10021,143157260,2,391.05271391,1,1,1,0
1506,10021,143157160,2,391.05271391,1,1,1,0
1507,10021,143157360,2,391.05271391,1,1,1,0
1508,10021,143158160,2,334.35007039,1,1,1,0
1509,10021,143158260,2,334.35007039,1,1,1,0
151,10005,144153340,2,7,1,1,1,0
1510,10021,143158360,2,334.35007039,1,1,1,0
1511,10021,143159160,2,391.05271391,1,1,1,0
1512,10021,143159260,2,391.05271391,1,1,1,0
1513,10021,143159360,2,391.05271391,1,1,1,0
1514,10021,143160160,2,391.05271391,1,1,1,0
1515,10021,143160260,2,391.05271391,1,1,1,0
1516,10021,143160360,2,391.05271391,1,1,1,0
1517,10021,143161260,2,156.42108556,1,1,1,0
1518,10021,143161360,2,156.42108556,1,1,1,0
1519,10021,143161160,2,156.42108556,1,1,1,0
152,10005,144153240,2,7,1,1,1,0
1520,10021,143162260,2,293.28953543,1,1,1,0
1521,10021,143162160,2,293.28953543,1,1,1,0
1522,10021,143162360,2,293.28953543,1,1,1,0
1523,10021,182353001,2,25000,1,1,1,0
1524,10021,173300003,1,39900,1,1,1,0
1525,10022,144151270,2,311.59080244,1,1,1,0
1526,10022,144151370,2,311.59080244,1,1,1,0
1527,10022,144151170,2,311.59080244,1,1,1,0
1528,10022,144152170,2,129.82950102,1,1,1,0
1529,10022,144152270,2,129.82950102,1,1,1,0
153,10005,144153140,2,7,1,1,1,0
1530,10022,144152370,2,129.82950102,1,1,1,0
1531,10022,144153370,2,259.65900203,1,1,1,0
1532,10022,144153270,2,259.65900203,1,1,1,0
1533,10022,144153170,2,259.65900203,1,1,1,0
1534,10022,144154270,2,194.74425153,1,1,1,0
1535,10022,144154170,2,194.74425153,1,1,1,0
1536,10022,144154370,2,194.74425153,1,1,1,0
1537,10022,144155170,2,259.65900203,1,1,1,0
1538,10022,144155270,2,259.65900203,1,1,1,0
1539,10022,144155370,2,259.65900203,1,1,1,0
154,10005,144154240,2,3,1,1,1,0
1540,10022,144156370,2,311.59080244,1,1,1,0
1541,10022,144156170,2,311.59080244,1,1,1,0
1542,10022,144156270,2,311.59080244,1,1,1,0
1543,10022,144157170,2,259.65900203,1,1,1,0
1544,10022,144157370,2,259.65900203,1,1,1,0
1545,10022,144157270,2,259.65900203,1,1,1,0
1546,10022,144158270,2,222.00844674,1,1,1,0
1547,10022,144158170,2,222.00844674,1,1,1,0
1548,10022,144158370,2,222.00844674,1,1,1,0
1549,10022,144159370,2,259.65900203,1,1,1,0
155,10005,144154140,2,3,1,1,1,0
1550,10022,144159270,2,259.65900203,1,1,1,0
1551,10022,144159170,2,259.65900203,1,1,1,0
1552,10022,144160170,2,259.65900203,1,1,1,0
1553,10022,144160370,2,259.65900203,1,1,1,0
1554,10022,144160270,2,259.65900203,1,1,1,0
1555,10022,144161270,2,103.86360081,1,1,1,0
1556,10022,144161370,2,103.86360081,1,1,1,0
1557,10022,144161170,2,103.86360081,1,1,1,0
1558,10022,144162370,2,194.74425153,1,1,1,0
1559,10022,144162270,2,194.74425153,1,1,1,0
156,10005,144154340,2,3,1,1,1,0
1560,10022,144162170,2,194.74425153,1,1,1,0
1561,10022,143151370,2,311.59080244,1,1,1,0
1562,10022,143151170,2,311.59080244,1,1,1,0
1563,10022,143151270,2,311.59080244,1,1,1,0
1564,10022,143152170,2,129.82950102,1,1,1,0
1565,10022,143152270,2,129.82950102,1,1,1,0
1566,10022,143152370,2,129.82950102,1,1,1,0
1567,10022,143153370,2,259.65900203,1,1,1,0
1568,10022,143153170,2,259.65900203,1,1,1,0
1569,10022,143153270,2,259.65900203,1,1,1,0
157,10005,144155140,2,7,1,1,1,0
1570,10022,143154370,2,194.74425153,1,1,1,0
1571,10022,143154270,2,194.74425153,1,1,1,0
1572,10022,143154170,2,194.74425153,1,1,1,0
1573,10022,143155270,2,259.65900203,1,1,1,0
1574,10022,143155170,2,259.65900203,1,1,1,0
1575,10022,143155370,2,259.65900203,1,1,1,0
1576,10022,143156370,2,311.59080244,1,1,1,0
1577,10022,143156270,2,311.59080244,1,1,1,0
1578,10022,143156170,2,311.59080244,1,1,1,0
1579,10022,143157270,2,259.65900203,1,1,1,0
158,10005,144155240,2,7,1,1,1,0
1580,10022,143157170,2,259.65900203,1,1,1,0
1581,10022,143157370,2,259.65900203,1,1,1,0
1582,10022,143158270,2,222.00844674,1,1,1,0
1583,10022,143158170,2,222.00844674,1,1,1,0
1584,10022,143158370,2,222.00844674,1,1,1,0
1585,10022,143159170,2,259.65900203,1,1,1,0
1586,10022,143159270,2,259.65900203,1,1,1,0
1587,10022,143159370,2,259.65900203,1,1,1,0
1588,10022,143160270,2,259.65900203,1,1,1,0
1589,10022,143160370,2,259.65900203,1,1,1,0
159,10005,144155340,2,7,1,1,1,0
1590,10022,143160170,2,259.65900203,1,1,1,0
1591,10022,143161370,2,103.86360081,1,1,1,0
1592,10022,143161270,2,103.86360081,1,1,1,0
1593,10022,143161170,2,103.86360081,1,1,1,0
1594,10022,143162370,2,194.74425153,1,1,1,0
1595,10022,143162170,2,194.74425153,1,1,1,0
1596,10022,143162270,2,194.74425153,1,1,1,0
1597,10022,182353001,2,33300,1,1,1,0
1598,10022,173300003,1,50100,1,1,1,0
1599,10024,195401001,2,100000,1,1,1,0
16,10001,144156320,2,37,1,1,1,0
160,10005,144156340,2,7,1,1,1,0
1600,10025,193401003,2,100000,1,1,1,0
1601,10026,192401004,2,100000,1,1,1,0
1602,10027,195401001,2,60000,1,1,1,0
1603,10027,195402001,2,30000,1,1,1,0
1604,10027,164254002,2,10000,1,1,1,0
1605,10029,173300003,1,10000,1,1,1,0
1606,10029,163254001,2,40000,1,1,1,0
1607,10029,194401002,2,30000,1,1,1,0
1608,10029,194402002,2,20000,1,1,1,0
1609,10030,194402002,2,20000,1,1,1,0
161,10005,144156140,2,7,1,1,1,0
1610,10030,193401003,2,20000,1,1,1,0
1611,10030,163254001,2,40000,1,1,1,0
1612,10030,173300003,1,20000,1,1,1,0
1613,10031,173300003,1,40000,1,1,1,0
1614,10031,193401003,2,20000,1,1,1,0
1615,10031,193402003,2,20000,1,1,1,0
1616,10031,163254001,2,20000,1,1,1,0
1617,10032,215514001,2,100000,800,1200,100,0
1618,10033,215514001,2,100000,1800,2200,100,0
1619,10034,215514001,2,100000,2800,3200,100,0
162,10005,144156240,2,7,1,1,1,0
1620,10035,215514001,2,100000,3800,4200,100,0
1621,10036,215514001,2,100000,4800,5200,100,0
1622,10037,215514001,2,100000,5800,6200,100,0
1623,10038,215514001,2,100000,6800,7200,100,0
1624,10039,215514001,2,100000,7800,8200,100,0
1625,10040,215514001,2,100000,8800,9200,100,0
1626,10041,215514001,2,100000,9800,10200,100,0
1627,10042,215514001,2,100000,10800,11200,100,0
1628,10043,144151320,2,1719.3805725,1,1,1,0
1629,10043,144151120,2,1719.3805725,1,1,1,0
163,10005,144157140,2,7,1,1,1,0
1630,10043,144151220,2,1719.3805725,1,1,1,0
1631,10043,144152120,2,716.40857188,1,1,1,0
1632,10043,144152220,2,716.40857188,1,1,1,0
1633,10043,144152320,2,716.40857188,1,1,1,0
1634,10043,144153320,2,1432.8171438,1,1,1,0
1635,10043,144153120,2,1432.8171438,1,1,1,0
1636,10043,144153220,2,1432.8171438,1,1,1,0
1637,10043,144154220,2,1074.6128578,1,1,1,0
1638,10043,144154120,2,1074.6128578,1,1,1,0
1639,10043,144154320,2,1074.6128578,1,1,1,0
164,10005,144157340,2,7,1,1,1,0
1640,10043,144155320,2,1432.8171438,1,1,1,0
1641,10043,144155120,2,1432.8171438,1,1,1,0
1642,10043,144155220,2,1432.8171438,1,1,1,0
1643,10043,144156320,2,1719.3805725,1,1,1,0
1644,10043,144156120,2,1719.3805725,1,1,1,0
1645,10043,144156220,2,1719.3805725,1,1,1,0
1646,10043,144157120,2,1432.8171438,1,1,1,0
1647,10043,144157320,2,1432.8171438,1,1,1,0
1648,10043,144157220,2,1432.8171438,1,1,1,0
1649,10043,144158320,2,1225.0586579,1,1,1,0
165,10005,144157240,2,7,1,1,1,0
1650,10043,144158220,2,1225.0586579,1,1,1,0
1651,10043,144158120,2,1225.0586579,1,1,1,0
1652,10043,144159320,2,1432.8171438,1,1,1,0
1653,10043,144159220,2,1432.8171438,1,1,1,0
1654,10043,144159120,2,1432.8171438,1,1,1,0
1655,10043,144160320,2,1432.8171438,1,1,1,0
1656,10043,144160220,2,1432.8171438,1,1,1,0
1657,10043,144160120,2,1432.8171438,1,1,1,0
1658,10043,144161220,2,573.1268575,1,1,1,0
1659,10043,144161320,2,573.1268575,1,1,1,0
166,10005,144158240,2,7,1,1,1,0
1660,10043,144161120,2,573.1268575,1,1,1,0
1661,10043,144162320,2,1074.6128578,1,1,1,0
1662,10043,144162120,2,1074.6128578,1,1,1,0
1663,10043,144162220,2,1074.6128578,1,1,1,0
1664,10043,143151220,2,1644.2984514,1,1,1,0
1665,10043,143151320,2,1644.2984514,1,1,1,0
1666,10043,143151120,2,1644.2984514,1,1,1,0
1667,10043,143152120,2,685.12435476,1,1,1,0
1668,10043,143152220,2,685.12435476,1,1,1,0
1669,10043,143152320,2,685.12435476,1,1,1,0
167,10005,144158140,2,7,1,1,1,0
1670,10043,143153320,2,1370.2487095,1,1,1,0
1671,10043,143153220,2,1370.2487095,1,1,1,0
1672,10043,143153120,2,1370.2487095,1,1,1,0
1673,10043,143154220,2,1027.6865321,1,1,1,0
1674,10043,143154120,2,1027.6865321,1,1,1,0
1675,10043,143154320,2,1027.6865321,1,1,1,0
1676,10043,143155320,2,1370.2487095,1,1,1,0
1677,10043,143155220,2,1370.2487095,1,1,1,0
1678,10043,143155120,2,1370.2487095,1,1,1,0
1679,10043,143156320,2,1644.2984514,1,1,1,0
168,10005,144158340,2,7,1,1,1,0
1680,10043,143156220,2,1644.2984514,1,1,1,0
1681,10043,143156120,2,1644.2984514,1,1,1,0
1682,10043,143157220,2,1370.2487095,1,1,1,0
1683,10043,143157320,2,1370.2487095,1,1,1,0
1684,10043,143157120,2,1370.2487095,1,1,1,0
1685,10043,143158220,2,1171.5626466,1,1,1,0
1686,10043,143158120,2,1171.5626466,1,1,1,0
1687,10043,143158320,2,1171.5626466,1,1,1,0
1688,10043,143159220,2,1370.2487095,1,1,1,0
1689,10043,143159320,2,1370.2487095,1,1,1,0
169,10005,144159340,2,7,1,1,1,0
1690,10043,143159120,2,1370.2487095,1,1,1,0
1691,10043,143160320,2,1370.2487095,1,1,1,0
1692,10043,143160220,2,1370.2487095,1,1,1,0
1693,10043,143160120,2,1370.2487095,1,1,1,0
1694,10043,143161220,2,548.09948381,1,1,1,0
1695,10043,143161320,2,548.09948381,1,1,1,0
1696,10043,143161120,2,548.09948381,1,1,1,0
1697,10043,143162320,2,1027.6865321,1,1,1,0
1698,10043,143162220,2,1027.6865321,1,1,1,0
1699,10043,143162120,2,1027.6865321,1,1,1,0
17,10001,144156120,2,37,1,1,1,0
170,10005,144159240,2,7,1,1,1,0
1700,10043,143151330,2,390.42702956,1,1,1,0
1701,10043,143151230,2,390.42702956,1,1,1,0
1702,10043,143151130,2,390.42702956,1,1,1,0
1703,10043,143152130,2,162.67792898,1,1,1,0
1704,10043,143152230,2,162.67792898,1,1,1,0
1705,10043,143152330,2,162.67792898,1,1,1,0
1706,10043,143153330,2,325.35585797,1,1,1,0
1707,10043,143153130,2,325.35585797,1,1,1,0
1708,10043,143153230,2,325.35585797,1,1,1,0
1709,10043,143154330,2,244.01689348,1,1,1,0
171,10005,144159140,2,7,1,1,1,0
1710,10043,143154230,2,244.01689348,1,1,1,0
1711,10043,143154130,2,244.01689348,1,1,1,0
1712,10043,143155230,2,325.35585797,1,1,1,0
1713,10043,143155130,2,325.35585797,1,1,1,0
1714,10043,143155330,2,325.35585797,1,1,1,0
1715,10043,143156230,2,390.42702956,1,1,1,0
1716,10043,143156330,2,390.42702956,1,1,1,0
1717,10043,143156130,2,390.42702956,1,1,1,0
1718,10043,143157230,2,325.35585797,1,1,1,0
1719,10043,143157130,2,325.35585797,1,1,1,0
172,10005,144160140,2,6,1,1,1,0
1720,10043,143157330,2,325.35585797,1,1,1,0
1721,10043,143158230,2,278.17925856,1,1,1,0
1722,10043,143158130,2,278.17925856,1,1,1,0
1723,10043,143158330,2,278.17925856,1,1,1,0
1724,10043,143159130,2,325.35585797,1,1,1,0
1725,10043,143159230,2,325.35585797,1,1,1,0
1726,10043,143159330,2,325.35585797,1,1,1,0
1727,10043,143160330,2,325.35585797,1,1,1,0
1728,10043,143160230,2,325.35585797,1,1,1,0
1729,10043,143160130,2,325.35585797,1,1,1,0
173,10005,144160340,2,6,1,1,1,0
1730,10043,143161230,2,130.14234319,1,1,1,0
1731,10043,143161330,2,130.14234319,1,1,1,0
1732,10043,143161130,2,130.14234319,1,1,1,0
1733,10043,143162330,2,244.01689348,1,1,1,0
1734,10043,143162230,2,244.01689348,1,1,1,0
1735,10043,143162130,2,244.01689348,1,1,1,0
1736,10044,144151330,2,1565.4622243,1,1,1,0
1737,10044,144151130,2,1565.4622243,1,1,1,0
1738,10044,144151230,2,1565.4622243,1,1,1,0
1739,10044,144152330,2,652.27592679,1,1,1,0
174,10005,144160240,2,6,1,1,1,0
1740,10044,144152230,2,652.27592679,1,1,1,0
1741,10044,144152130,2,652.27592679,1,1,1,0
1742,10044,144153330,2,1304.5518536,1,1,1,0
1743,10044,144153130,2,1304.5518536,1,1,1,0
1744,10044,144153230,2,1304.5518536,1,1,1,0
1745,10044,144154230,2,978.41389019,1,1,1,0
1746,10044,144154130,2,978.41389019,1,1,1,0
1747,10044,144154330,2,978.41389019,1,1,1,0
1748,10044,144155130,2,1304.5518536,1,1,1,0
1749,10044,144155230,2,1304.5518536,1,1,1,0
175,10005,144161240,2,3,1,1,1,0
1750,10044,144155330,2,1304.5518536,1,1,1,0
1751,10044,144156330,2,1565.4622243,1,1,1,0
1752,10044,144156130,2,1565.4622243,1,1,1,0
1753,10044,144156230,2,1565.4622243,1,1,1,0
1754,10044,144157130,2,1304.5518536,1,1,1,0
1755,10044,144157330,2,1304.5518536,1,1,1,0
1756,10044,144157230,2,1304.5518536,1,1,1,0
1757,10044,144158130,2,1115.3918348,1,1,1,0
1758,10044,144158330,2,1115.3918348,1,1,1,0
1759,10044,144158230,2,1115.3918348,1,1,1,0
176,10005,144161140,2,3,1,1,1,0
1760,10044,144159130,2,1304.5518536,1,1,1,0
1761,10044,144159230,2,1304.5518536,1,1,1,0
1762,10044,144159330,2,1304.5518536,1,1,1,0
1763,10044,144160130,2,1304.5518536,1,1,1,0
1764,10044,144160330,2,1304.5518536,1,1,1,0
1765,10044,144160230,2,1304.5518536,1,1,1,0
1766,10044,144161230,2,521.82074144,1,1,1,0
1767,10044,144161130,2,521.82074144,1,1,1,0
1768,10044,144161330,2,521.82074144,1,1,1,0
1769,10044,144162330,2,978.41389019,1,1,1,0
177,10005,144161340,2,3,1,1,1,0
1770,10044,144162230,2,978.41389019,1,1,1,0
1771,10044,144162130,2,978.41389019,1,1,1,0
1772,10044,143151330,2,1565.4622243,1,1,1,0
1773,10044,143151230,2,1565.4622243,1,1,1,0
1774,10044,143151130,2,1565.4622243,1,1,1,0
1775,10044,143152130,2,652.27592679,1,1,1,0
1776,10044,143152230,2,652.27592679,1,1,1,0
1777,10044,143152330,2,652.27592679,1,1,1,0
1778,10044,143153330,2,1304.5518536,1,1,1,0
1779,10044,143153130,2,1304.5518536,1,1,1,0
178,10005,144162140,2,3,1,1,1,0
1780,10044,143153230,2,1304.5518536,1,1,1,0
1781,10044,143154330,2,978.41389019,1,1,1,0
1782,10044,143154230,2,978.41389019,1,1,1,0
1783,10044,143154130,2,978.41389019,1,1,1,0
1784,10044,143155230,2,1304.5518536,1,1,1,0
1785,10044,143155130,2,1304.5518536,1,1,1,0
1786,10044,143155330,2,1304.5518536,1,1,1,0
1787,10044,143156230,2,1565.4622243,1,1,1,0
1788,10044,143156330,2,1565.4622243,1,1,1,0
1789,10044,143156130,2,1565.4622243,1,1,1,0
179,10005,144162340,2,3,1,1,1,0
1790,10044,143157230,2,1304.5518536,1,1,1,0
1791,10044,143157130,2,1304.5518536,1,1,1,0
1792,10044,143157330,2,1304.5518536,1,1,1,0
1793,10044,143158230,2,1115.3918348,1,1,1,0
1794,10044,143158130,2,1115.3918348,1,1,1,0
1795,10044,143158330,2,1115.3918348,1,1,1,0
1796,10044,143159130,2,1304.5518536,1,1,1,0
1797,10044,143159230,2,1304.5518536,1,1,1,0
1798,10044,143159330,2,1304.5518536,1,1,1,0
1799,10044,143160330,2,1304.5518536,1,1,1,0
18,10001,144156220,2,37,1,1,1,0
180,10005,144162240,2,3,1,1,1,0
1800,10044,143160230,2,1304.5518536,1,1,1,0
1801,10044,143160130,2,1304.5518536,1,1,1,0
1802,10044,143161230,2,521.82074144,1,1,1,0
1803,10044,143161330,2,521.82074144,1,1,1,0
1804,10044,143161130,2,521.82074144,1,1,1,0
1805,10044,143162330,2,978.41389019,1,1,1,0
1806,10044,143162230,2,978.41389019,1,1,1,0
1807,10044,143162130,2,978.41389019,1,1,1,0
1808,10044,143151240,2,626.93571093,1,1,1,0
1809,10044,143151340,2,626.93571093,1,1,1,0
181,10006,144151340,2,10,1,1,1,0
1810,10044,143151140,2,626.93571093,1,1,1,0
1811,10044,143152140,2,261.22321289,1,1,1,0
1812,10044,143152340,2,261.22321289,1,1,1,0
1813,10044,143152240,2,261.22321289,1,1,1,0
1814,10044,143153340,2,522.44642578,1,1,1,0
1815,10044,143153140,2,522.44642578,1,1,1,0
1816,10044,143153240,2,522.44642578,1,1,1,0
1817,10044,143154240,2,391.83481933,1,1,1,0
1818,10044,143154140,2,391.83481933,1,1,1,0
1819,10044,143154340,2,391.83481933,1,1,1,0
182,10006,144151140,2,10,1,1,1,0
1820,10044,143155340,2,522.44642578,1,1,1,0
1821,10044,143155240,2,522.44642578,1,1,1,0
1822,10044,143155140,2,522.44642578,1,1,1,0
1823,10044,143156340,2,626.93571093,1,1,1,0
1824,10044,143156240,2,626.93571093,1,1,1,0
1825,10044,143156140,2,626.93571093,1,1,1,0
1826,10044,143157240,2,522.44642578,1,1,1,0
1827,10044,143157140,2,522.44642578,1,1,1,0
1828,10044,143157340,2,522.44642578,1,1,1,0
1829,10044,143158240,2,446.69169404,1,1,1,0
183,10006,144151240,2,10,1,1,1,0
1830,10044,143158140,2,446.69169404,1,1,1,0
1831,10044,143158340,2,446.69169404,1,1,1,0
1832,10044,143159140,2,522.44642578,1,1,1,0
1833,10044,143159240,2,522.44642578,1,1,1,0
1834,10044,143159340,2,522.44642578,1,1,1,0
1835,10044,143160340,2,522.44642578,1,1,1,0
1836,10044,143160240,2,522.44642578,1,1,1,0
1837,10044,143160140,2,522.44642578,1,1,1,0
1838,10044,143161240,2,208.97857031,1,1,1,0
1839,10044,143161340,2,208.97857031,1,1,1,0
184,10006,144152240,2,3,1,1,1,0
1840,10044,143161140,2,208.97857031,1,1,1,0
1841,10044,143162340,2,360,1,1,1,0
1842,10044,143162240,2,360,1,1,1,0
1843,10044,143162140,2,356,1,1,1,0
1844,10045,144151340,2,1719.3805725,1,1,1,0
1845,10045,144151140,2,1719.3805725,1,1,1,0
1846,10045,144151240,2,1719.3805725,1,1,1,0
1847,10045,144152240,2,716.40857188,1,1,1,0
1848,10045,144152340,2,716.40857188,1,1,1,0
1849,10045,144152140,2,716.40857188,1,1,1,0
185,10006,144152340,2,3,1,1,1,0
1850,10045,144153340,2,1432.8171438,1,1,1,0
1851,10045,144153240,2,1432.8171438,1,1,1,0
1852,10045,144153140,2,1432.8171438,1,1,1,0
1853,10045,144154240,2,1074.6128578,1,1,1,0
1854,10045,144154140,2,1074.6128578,1,1,1,0
1855,10045,144154340,2,1074.6128578,1,1,1,0
1856,10045,144155140,2,1432.8171438,1,1,1,0
1857,10045,144155240,2,1432.8171438,1,1,1,0
1858,10045,144155340,2,1432.8171438,1,1,1,0
1859,10045,144156340,2,1719.3805725,1,1,1,0
186,10006,144152140,2,3,1,1,1,0
1860,10045,144156140,2,1719.3805725,1,1,1,0
1861,10045,144156240,2,1719.3805725,1,1,1,0
1862,10045,144157140,2,1432.8171438,1,1,1,0
1863,10045,144157340,2,1432.8171438,1,1,1,0
1864,10045,144157240,2,1432.8171438,1,1,1,0
1865,10045,144158240,2,1225.0586579,1,1,1,0
1866,10045,144158140,2,1225.0586579,1,1,1,0
1867,10045,144158340,2,1225.0586579,1,1,1,0
1868,10045,144159340,2,1432.8171438,1,1,1,0
1869,10045,144159240,2,1432.8171438,1,1,1,0
187,10006,144153340,2,10,1,1,1,0
1870,10045,144159140,2,1432.8171438,1,1,1,0
1871,10045,144160140,2,1432.8171438,1,1,1,0
1872,10045,144160340,2,1432.8171438,1,1,1,0
1873,10045,144160240,2,1432.8171438,1,1,1,0
1874,10045,144161240,2,573.1268575,1,1,1,0
1875,10045,144161140,2,573.1268575,1,1,1,0
1876,10045,144161340,2,573.1268575,1,1,1,0
1877,10045,144162140,2,1074.6128578,1,1,1,0
1878,10045,144162340,2,1074.6128578,1,1,1,0
1879,10045,144162240,2,1074.6128578,1,1,1,0
188,10006,144153240,2,10,1,1,1,0
1880,10045,143151240,2,1565.4622243,1,1,1,0
1881,10045,143151340,2,1565.4622243,1,1,1,0
1882,10045,143151140,2,1565.4622243,1,1,1,0
1883,10045,143152140,2,652.27592679,1,1,1,0
1884,10045,143152340,2,652.27592679,1,1,1,0
1885,10045,143152240,2,652.27592679,1,1,1,0
1886,10045,143153340,2,1304.5518536,1,1,1,0
1887,10045,143153140,2,1304.5518536,1,1,1,0
1888,10045,143153240,2,1304.5518536,1,1,1,0
1889,10045,143154240,2,978.41389019,1,1,1,0
189,10006,144153140,2,10,1,1,1,0
1890,10045,143154140,2,978.41389019,1,1,1,0
1891,10045,143154340,2,978.41389019,1,1,1,0
1892,10045,143155340,2,1304.5518536,1,1,1,0
1893,10045,143155240,2,1304.5518536,1,1,1,0
1894,10045,143155140,2,1304.5518536,1,1,1,0
1895,10045,143156340,2,1565.4622243,1,1,1,0
1896,10045,143156240,2,1565.4622243,1,1,1,0
1897,10045,143156140,2,1565.4622243,1,1,1,0
1898,10045,143157240,2,1304.5518536,1,1,1,0
1899,10045,143157140,2,1304.5518536,1,1,1,0
19,10001,144157120,2,30,1,1,1,0
190,10006,144154240,2,7,1,1,1,0
1900,10045,143157340,2,1304.5518536,1,1,1,0
1901,10045,143158240,2,1115.3918348,1,1,1,0
1902,10045,143158140,2,1115.3918348,1,1,1,0
1903,10045,143158340,2,1115.3918348,1,1,1,0
1904,10045,143159140,2,1304.5518536,1,1,1,0
1905,10045,143159240,2,1304.5518536,1,1,1,0
1906,10045,143159340,2,1304.5518536,1,1,1,0
1907,10045,143160340,2,1304.5518536,1,1,1,0
1908,10045,143160240,2,1304.5518536,1,1,1,0
1909,10045,143160140,2,1304.5518536,1,1,1,0
191,10006,144154140,2,7,1,1,1,0
1910,10045,143161240,2,521.82074144,1,1,1,0
1911,10045,143161340,2,521.82074144,1,1,1,0
1912,10045,143161140,2,521.82074144,1,1,1,0
1913,10045,143162340,2,978.41389019,1,1,1,0
1914,10045,143162240,2,978.41389019,1,1,1,0
1915,10045,143162140,2,978.41389019,1,1,1,0
1916,10045,143151350,2,157.67245425,1,1,1,0
1917,10045,143151150,2,157.67245425,1,1,1,0
1918,10045,143151250,2,157.67245425,1,1,1,0
1919,10045,143152150,2,65.696855936,1,1,1,0
192,10006,144154340,2,7,1,1,1,0
1920,10045,143152250,2,65.696855936,1,1,1,0
1921,10045,143152350,2,65.696855936,1,1,1,0
1922,10045,143153350,2,131.39371187,1,1,1,0
1923,10045,143153150,2,131.39371187,1,1,1,0
1924,10045,143153250,2,131.39371187,1,1,1,0
1925,10045,143154250,2,98.545283904,1,1,1,0
1926,10045,143154350,2,98.545283904,1,1,1,0
1927,10045,143154150,2,98.545283904,1,1,1,0
1928,10045,143155250,2,131.39371187,1,1,1,0
1929,10045,143155150,2,131.39371187,1,1,1,0
193,10006,144155140,2,10,1,1,1,0
1930,10045,143155350,2,131.39371187,1,1,1,0
1931,10045,143156350,2,157.67245425,1,1,1,0
1932,10045,143156250,2,157.67245425,1,1,1,0
1933,10045,143156150,2,157.67245425,1,1,1,0
1934,10045,143157250,2,131.39371187,1,1,1,0
1935,10045,143157150,2,131.39371187,1,1,1,0
1936,10045,143157350,2,131.39371187,1,1,1,0
1937,10045,143158150,2,112.34162365,1,1,1,0
1938,10045,143158250,2,112.34162365,1,1,1,0
1939,10045,143158350,2,112.34162365,1,1,1,0
194,10006,144155240,2,10,1,1,1,0
1940,10045,143159250,2,131.39371187,1,1,1,0
1941,10045,143159350,2,131.39371187,1,1,1,0
1942,10045,143159150,2,131.39371187,1,1,1,0
1943,10045,143160350,2,131.39371187,1,1,1,0
1944,10045,143160250,2,131.39371187,1,1,1,0
1945,10045,143160150,2,131.39371187,1,1,1,0
1946,10045,143161250,2,52.557484749,1,1,1,0
1947,10045,143161350,2,52.557484749,1,1,1,0
1948,10045,143161150,2,52.557484749,1,1,1,0
1949,10045,143162350,2,98.545283904,1,1,1,0
195,10006,144155340,2,10,1,1,1,0
1950,10045,143162250,2,98.545283904,1,1,1,0
1951,10045,143162150,2,98.545283904,1,1,1,0
1952,10045,182353001,2,8300,1,1,1,0
1953,10046,144151330,2,375.41060535,1,1,1,0
1954,10046,144151130,2,375.41060535,1,1,1,0
1955,10046,144151230,2,375.41060535,1,1,1,0
1956,10046,144152330,2,156.42108556,1,1,1,0
1957,10046,144152230,2,156.42108556,1,1,1,0
1958,10046,144152130,2,156.42108556,1,1,1,0
1959,10046,144153330,2,312.84217112,1,1,1,0
196,10006,144156340,2,10,1,1,1,0
1960,10046,144153130,2,312.84217112,1,1,1,0
1961,10046,144153230,2,312.84217112,1,1,1,0
1962,10046,144154230,2,234.63162834,1,1,1,0
1963,10046,144154130,2,234.63162834,1,1,1,0
1964,10046,144154330,2,234.63162834,1,1,1,0
1965,10046,144155130,2,312.84217112,1,1,1,0
1966,10046,144155230,2,312.84217112,1,1,1,0
1967,10046,144155330,2,312.84217112,1,1,1,0
1968,10046,144156330,2,375.41060535,1,1,1,0
1969,10046,144156130,2,375.41060535,1,1,1,0
197,10006,144156140,2,10,1,1,1,0
1970,10046,144156230,2,375.41060535,1,1,1,0
1971,10046,144157130,2,312.84217112,1,1,1,0
1972,10046,144157330,2,312.84217112,1,1,1,0
1973,10046,144157230,2,312.84217112,1,1,1,0
1974,10046,144158130,2,267.48005631,1,1,1,0
1975,10046,144158330,2,267.48005631,1,1,1,0
1976,10046,144158230,2,267.48005631,1,1,1,0
1977,10046,144159130,2,312.84217112,1,1,1,0
1978,10046,144159230,2,312.84217112,1,1,1,0
1979,10046,144159330,2,312.84217112,1,1,1,0
198,10006,144156240,2,10,1,1,1,0
1980,10046,144160130,2,312.84217112,1,1,1,0
1981,10046,144160330,2,312.84217112,1,1,1,0
